id,cons,shop,left,width,top,height
40990,330034,90023,303,85,819,169
40990,330034,90023,185,99,798,197
40990,330034,90024,303,85,819,169
40990,330034,90024,185,99,798,197
40990,330034,90025,303,85,819,169
40990,330034,90025,185,99,798,197
40990,16629,90023,1379,436,3368,308
40990,16629,90023,1379,326,3306,253
40990,16629,90024,1379,436,3368,308
40990,16629,90024,1379,326,3306,253
40990,16629,90025,1379,436,3368,308
40990,16629,90025,1379,326,3306,253
40997,8087,37976,1092,192,1573,186
40997,8087,37976,1333,186,1573,167
40997,8087,37978,1092,192,1573,186
40997,8087,37978,1333,186,1573,167
40997,8087,37980,1092,192,1573,186
40997,8087,37980,1333,186,1573,167
16423,14563,41212,738,262,2256,115
16423,14563,41212,705,270,2337,111
16423,14563,41213,738,262,2256,115
16423,14563,41213,705,270,2337,111
16423,14563,41214,738,262,2256,115
16423,14563,41214,705,270,2337,111
16423,16646,41212,648,135,1020,93
16423,16646,41213,648,135,1020,93
16423,16646,41214,648,135,1020,93
16423,7051,41212,1357,130,2082,241
16423,7051,41212,1527,214,2042,250
16423,7051,41213,1357,130,2082,241
16423,7051,41213,1527,214,2042,250
16423,7051,41214,1357,130,2082,241
16423,7051,41214,1527,214,2042,250
16423,6925,41212,470,58,836,64
16423,6925,41212,404,42,753,63
16423,6925,41213,470,58,836,64
16423,6925,41213,404,42,753,63
16423,6925,41214,470,58,836,64
16423,6925,41214,404,42,753,63
16423,17887,41212,783,153,1106,78
16423,17887,41212,481,159,1507,138
16423,17887,41213,783,153,1106,78
16423,17887,41213,481,159,1507,138
16423,17887,41214,783,153,1106,78
16423,17887,41214,481,159,1507,138
16423,14548,41212,1224,187,2675,420
16423,14548,41212,1328,228,2628,473
16423,14548,41213,1224,187,2675,420
16423,14548,41213,1328,228,2628,473
16423,14548,41214,1224,187,2675,420
16423,14548,41214,1328,228,2628,473
16423,12418,41212,1594,254,160,737
16423,12418,41212,1204,322,224,673
16423,12418,41212,297,152,1760,283
16423,12418,41212,497,142,1784,230
16423,12418,41213,1594,254,160,737
16423,12418,41213,1204,322,224,673
16423,12418,41213,297,152,1760,283
16423,12418,41213,497,142,1784,230
16423,12418,41214,1594,254,160,737
16423,12418,41214,1204,322,224,673
16423,12418,41214,297,152,1760,283
16423,12418,41214,497,142,1784,230
16423,6071,41212,891,304,2710,321
16423,6071,41212,1218,274,2663,292
16423,6071,41213,891,304,2710,321
16423,6071,41213,1218,274,2663,292
16423,6071,41214,891,304,2710,321
16423,6071,41214,1218,274,2663,292
16423,330248,41212,595,58,1766,189
16423,330248,41212,468,104,1797,189
16423,330248,41213,595,58,1766,189
16423,330248,41213,468,104,1797,189
16423,330248,41214,595,58,1766,189
16423,330248,41214,468,104,1797,189
16423,17164,41212,983,329,1871,398
16423,17164,41213,983,329,1871,398
16423,17164,41214,983,329,1871,398
16427,1466,68433,118,219,482,164
16427,1466,68434,118,219,482,164
16427,1466,68435,118,219,482,164
16427,1466,68436,118,219,482,164
45,16669,54218,750,240,2560,355
45,16669,54218,1040,195,2600,330
45,16669,54219,750,240,2560,355
45,16669,54219,1040,195,2600,330
45,16669,54220,750,240,2560,355
45,16669,54220,1040,195,2600,330
45,16669,54221,750,240,2560,355
45,16669,54221,1040,195,2600,330
24626,17700,56823,880,240,2375,217
24626,17700,56823,811,120,2301,258
24626,17700,56824,880,240,2375,217
24626,17700,56824,811,120,2301,258
24626,17700,56825,880,240,2375,217
24626,17700,56825,811,120,2301,258
24626,17135,56823,721,52,611,105
24626,17135,56823,17,242,65,644
24626,17135,56823,287,232,56,651
24626,17135,56823,763,61,616,100
24626,17135,56824,721,52,611,105
24626,17135,56824,17,242,65,644
24626,17135,56824,287,232,56,651
24626,17135,56824,763,61,616,100
24626,17135,56825,721,52,611,105
24626,17135,56825,17,242,65,644
24626,17135,56825,287,232,56,651
24626,17135,56825,763,61,616,100
24626,11241,56823,562,371,674,135
24626,11241,56823,496,343,754,112
24626,11241,56824,562,371,674,135
24626,11241,56824,496,343,754,112
24626,11241,56825,562,371,674,135
24626,11241,56825,496,343,754,112
24626,5485,56823,784,390,3023,177
24626,5485,56824,784,390,3023,177
24626,5485,56825,784,390,3023,177
24626,5522,56823,517,350,2105,329
24626,5522,56824,517,350,2105,329
24626,5522,56825,517,350,2105,329
24626,13921,56823,339,156,792,128
24626,13921,56824,339,156,792,128
24626,13921,56825,339,156,792,128
24626,1287,56823,352,221,475,150
24626,1287,56824,352,221,475,150
24626,1287,56825,352,221,475,150
41015,15292,89927,289,46,467,68
41015,15292,89927,157,84,464,49
41015,15292,89928,289,46,467,68
41015,15292,89928,157,84,464,49
41015,15292,89929,289,46,467,68
41015,15292,89929,157,84,464,49
41015,15292,89930,289,46,467,68
41015,15292,89930,157,84,464,49
41015,15721,89927,1581,389,4389,631
41015,15721,89927,881,398,4345,648
41015,15721,89928,1581,389,4389,631
41015,15721,89928,881,398,4345,648
41015,15721,89929,1581,389,4389,631
41015,15721,89929,881,398,4345,648
41015,15721,89930,1581,389,4389,631
41015,15721,89930,881,398,4345,648
41015,16600,89927,723,110,1104,120
41015,16600,89927,682,124,1158,261
41015,16600,89928,723,110,1104,120
41015,16600,89928,682,124,1158,261
41015,16600,89929,723,110,1104,120
41015,16600,89929,682,124,1158,261
41015,16600,89930,723,110,1104,120
41015,16600,89930,682,124,1158,261
56,330393,33747,755,493,1980,217
56,330393,33748,755,493,1980,217
56,330393,33749,755,493,1980,217
56,330393,33750,755,493,1980,217
41018,5744,50252,289,57,546,66
41018,5744,50252,242,62,557,63
41018,5744,50253,289,57,546,66
41018,5744,50253,242,62,557,63
41018,5744,50254,289,57,546,66
41018,5744,50254,242,62,557,63
41018,177,50252,535,129,1994,254
41018,177,50252,679,189,1880,344
41018,177,50253,535,129,1994,254
41018,177,50253,679,189,1880,344
41018,177,50254,535,129,1994,254
41018,177,50254,679,189,1880,344
41018,15154,50252,497,170,1292,149
41018,15154,50252,347,93,1150,139
41018,15154,50253,497,170,1292,149
41018,15154,50253,347,93,1150,139
41018,15154,50254,497,170,1292,149
41018,15154,50254,347,93,1150,139
41018,8996,50252,492,484,1590,275
41018,8996,50253,492,484,1590,275
41018,8996,50254,492,484,1590,275
41018,1844,50252,136,112,551,71
41018,1844,50253,136,112,551,71
41018,1844,50254,136,112,551,71
41018,10,50252,1299,204,2826,403
41018,10,50252,1078,204,2786,467
41018,10,50253,1299,204,2826,403
41018,10,50253,1078,204,2786,467
41018,10,50254,1299,204,2826,403
41018,10,50254,1078,204,2786,467
41018,11149,50252,2006,830,4824,347
41018,11149,50252,911,493,4769,384
41018,11149,50253,2006,830,4824,347
41018,11149,50253,911,493,4769,384
41018,11149,50254,2006,830,4824,347
41018,11149,50254,911,493,4769,384
41018,12895,50252,654,212,1812,278
41018,12895,50252,745,220,1370,318
41018,12895,50253,654,212,1812,278
41018,12895,50253,745,220,1370,318
41018,12895,50254,654,212,1812,278
41018,12895,50254,745,220,1370,318
8262,9475,41057,786,404,2686,338
8262,9475,41059,786,404,2686,338
8262,9475,41061,786,404,2686,338
8262,9475,41062,786,404,2686,338
8262,9475,41063,786,404,2686,338
8262,9475,41064,786,404,2686,338
32839,18833,89249,467,156,2019,261
32839,18833,89249,547,260,1963,249
32839,18833,89250,467,156,2019,261
32839,18833,89250,547,260,1963,249
32839,18833,89251,467,156,2019,261
32839,18833,89251,547,260,1963,249
41033,5052,77590,232,30,407,56
41033,5052,77590,252,39,408,65
41033,5052,77591,232,30,407,56
41033,5052,77591,252,39,408,65
41033,5052,77592,232,30,407,56
41033,5052,77592,252,39,408,65
41033,5052,77593,232,30,407,56
41033,5052,77593,252,39,408,65
41034,11308,21724,2004,336,3094,362
41034,11308,21724,2021,370,2957,327
41034,11308,21725,2004,336,3094,362
41034,11308,21725,2021,370,2957,327
41034,11308,21726,2004,336,3094,362
41034,11308,21726,2021,370,2957,327
41034,6626,21724,327,125,1247,168
41034,6626,21724,407,83,1280,203
41034,6626,21725,327,125,1247,168
41034,6626,21725,407,83,1280,203
41034,6626,21726,327,125,1247,168
41034,6626,21726,407,83,1280,203
8275,330183,41046,1456,208,3736,246
8275,330183,41046,1099,342,3862,298
8275,330183,41046,1805,394,3751,179
8275,330183,41046,1968,335,3721,431
8275,330183,41047,1456,208,3736,246
8275,330183,41047,1099,342,3862,298
8275,330183,41047,1805,394,3751,179
8275,330183,41047,1968,335,3721,431
8275,330183,41048,1456,208,3736,246
8275,330183,41048,1099,342,3862,298
8275,330183,41048,1805,394,3751,179
8275,330183,41048,1968,335,3721,431
8275,330183,41049,1456,208,3736,246
8275,330183,41049,1099,342,3862,298
8275,330183,41049,1805,394,3751,179
8275,330183,41049,1968,335,3721,431
8275,6427,41046,1358,391,2920,344
8275,6427,41047,1358,391,2920,344
8275,6427,41048,1358,391,2920,344
8275,6427,41049,1358,391,2920,344
8275,11329,41046,857,328,4373,470
8275,11329,41046,1741,434,4382,479
8275,11329,41047,857,328,4373,470
8275,11329,41047,1741,434,4382,479
8275,11329,41048,857,328,4373,470
8275,11329,41048,1741,434,4382,479
8275,11329,41049,857,328,4373,470
8275,11329,41049,1741,434,4382,479
85,1065,65727,257,127,1407,143
85,1065,65727,128,117,1387,163
85,1065,65728,257,127,1407,143
85,1065,65728,128,117,1387,163
85,1065,65729,257,127,1407,143
85,1065,65729,128,117,1387,163
85,1065,65730,257,127,1407,143
85,1065,65730,128,117,1387,163
32854,6678,75269,1030,380,2410,330
32854,6678,75269,655,245,2405,335
32854,6678,75270,1030,380,2410,330
32854,6678,75270,655,245,2405,335
32854,6678,75271,1030,380,2410,330
32854,6678,75271,655,245,2405,335
32854,6678,75272,1030,380,2410,330
32854,6678,75272,655,245,2405,335
32854,6678,75273,1030,380,2410,330
32854,6678,75273,655,245,2405,335
32854,4571,75269,317,6,1096,2
32854,4571,75269,336,65,905,209
32854,4571,75269,245,74,916,158
32854,4571,75270,317,6,1096,2
32854,4571,75270,336,65,905,209
32854,4571,75270,245,74,916,158
32854,4571,75271,317,6,1096,2
32854,4571,75271,336,65,905,209
32854,4571,75271,245,74,916,158
32854,4571,75272,317,6,1096,2
32854,4571,75272,336,65,905,209
32854,4571,75272,245,74,916,158
32854,4571,75273,317,6,1096,2
32854,4571,75273,336,65,905,209
32854,4571,75273,245,74,916,158
32854,13980,75269,291,105,1554,183
32854,13980,75269,360,114,1530,201
32854,13980,75270,291,105,1554,183
32854,13980,75270,360,114,1530,201
32854,13980,75271,291,105,1554,183
32854,13980,75271,360,114,1530,201
32854,13980,75272,291,105,1554,183
32854,13980,75272,360,114,1530,201
32854,13980,75273,291,105,1554,183
32854,13980,75273,360,114,1530,201
32854,6216,75269,915,230,2470,370
32854,6216,75269,1125,235,2415,365
32854,6216,75270,915,230,2470,370
32854,6216,75270,1125,235,2415,365
32854,6216,75271,915,230,2470,370
32854,6216,75271,1125,235,2415,365
32854,6216,75272,915,230,2470,370
32854,6216,75272,1125,235,2415,365
32854,6216,75273,915,230,2470,370
32854,6216,75273,1125,235,2415,365
41058,330142,22377,246,159,837,131
41058,330142,22378,246,159,837,131
41058,330142,22379,246,159,837,131
41058,330142,22380,246,159,837,131
41058,504,22377,333,78,812,99
41058,504,22377,240,94,827,109
41058,504,22378,333,78,812,99
41058,504,22378,240,94,827,109
41058,504,22379,333,78,812,99
41058,504,22379,240,94,827,109
41058,504,22380,333,78,812,99
41058,504,22380,240,94,827,109
32869,12634,52375,386,190,1121,172
32869,12634,52376,386,190,1121,172
32869,12634,52377,386,190,1121,172
32869,12634,52378,386,190,1121,172
32869,12634,52379,386,190,1121,172
32869,12634,52380,386,190,1121,172
8308,10146,39122,219,112,698,133
8308,10146,39123,219,112,698,133
8308,10146,39124,219,112,698,133
8308,10146,39125,219,112,698,133
32887,13394,38625,1134,234,2871,381
32887,13394,38625,982,397,2789,283
32887,13394,38627,1134,234,2871,381
32887,13394,38627,982,397,2789,283
32887,13394,38629,1134,234,2871,381
32887,13394,38629,982,397,2789,283
32887,13394,38631,1134,234,2871,381
32887,13394,38631,982,397,2789,283
32887,8429,38625,231,80,737,107
32887,8429,38627,231,80,737,107
32887,8429,38629,231,80,737,107
32887,8429,38631,231,80,737,107
8314,1655,29346,744,119,1361,189
8314,1655,29346,497,143,1423,170
8314,1655,29347,744,119,1361,189
8314,1655,29347,497,143,1423,170
8314,1655,29348,744,119,1361,189
8314,1655,29348,497,143,1423,170
8314,1655,29349,744,119,1361,189
8314,1655,29349,497,143,1423,170
24704,7932,33497,1494,303,4311,571
24704,7932,33497,1866,294,4138,588
24704,7932,33499,1494,303,4311,571
24704,7932,33499,1866,294,4138,588
24704,7932,33501,1494,303,4311,571
24704,7932,33501,1866,294,4138,588
24704,7932,33502,1494,303,4311,571
24704,7932,33502,1866,294,4138,588
24704,7932,33503,1494,303,4311,571
24704,7932,33503,1866,294,4138,588
24704,7932,33504,1494,303,4311,571
24704,7932,33504,1866,294,4138,588
8327,16181,56539,282,32,663,71
8327,16181,56539,244,33,663,75
8327,16181,56541,282,32,663,71
8327,16181,56541,244,33,663,75
8327,16181,56543,282,32,663,71
8327,16181,56543,244,33,663,75
8327,16181,56544,282,32,663,71
8327,16181,56544,244,33,663,75
143,9245,37218,228,48,623,74
143,9245,37218,127,77,606,88
143,9245,37219,228,48,623,74
143,9245,37219,127,77,606,88
143,9245,37220,228,48,623,74
143,9245,37220,127,77,606,88
143,9245,37221,228,48,623,74
143,9245,37221,127,77,606,88
24730,330372,35601,349,158,1006,229
24730,330372,35601,381,156,1017,133
24730,330372,35602,349,158,1006,229
24730,330372,35602,381,156,1017,133
24730,330372,35603,349,158,1006,229
24730,330372,35603,381,156,1017,133
24730,330372,35604,349,158,1006,229
24730,330372,35604,381,156,1017,133
16539,8927,83062,156,179,562,83
16539,8927,83063,156,179,562,83
16539,8927,83064,156,179,562,83
166,10786,45021,1000,285,2330,370
166,10786,45021,1340,230,2360,415
166,10786,45022,1000,285,2330,370
166,10786,45022,1340,230,2360,415
166,10786,45023,1000,285,2330,370
166,10786,45023,1340,230,2360,415
166,10786,45024,1000,285,2330,370
166,10786,45024,1340,230,2360,415
166,10786,45025,1000,285,2330,370
166,10786,45025,1340,230,2360,415
8362,98612,36500,100,234,758,325
8362,98612,36501,100,234,758,325
8362,98612,36502,100,234,758,325
8362,98612,36503,100,234,758,325
41132,104,62857,1036,182,2481,428
41132,104,62857,1302,344,2384,474
41132,104,62858,1036,182,2481,428
41132,104,62858,1302,344,2384,474
41132,104,62859,1036,182,2481,428
41132,104,62859,1302,344,2384,474
41132,104,62860,1036,182,2481,428
41132,104,62860,1302,344,2384,474
41132,104,62861,1036,182,2481,428
41132,104,62861,1302,344,2384,474
41132,104,62862,1036,182,2481,428
41132,104,62862,1302,344,2384,474
24749,9781,31746,2665,497,2859,693
24749,9781,31746,1859,716,3731,414
24749,9781,31746,557,927,3220,821
24749,9781,31747,2665,497,2859,693
24749,9781,31747,1859,716,3731,414
24749,9781,31747,557,927,3220,821
24749,9781,31748,2665,497,2859,693
24749,9781,31748,1859,716,3731,414
24749,9781,31748,557,927,3220,821
24749,9781,31749,2665,497,2859,693
24749,9781,31749,1859,716,3731,414
24749,9781,31749,557,927,3220,821
24749,11426,31746,1129,535,3641,527
24749,11426,31746,978,347,3641,309
24749,11426,31747,1129,535,3641,527
24749,11426,31747,978,347,3641,309
24749,11426,31748,1129,535,3641,527
24749,11426,31748,978,347,3641,309
24749,11426,31749,1129,535,3641,527
24749,11426,31749,978,347,3641,309
24749,6438,31746,493,155,423,186
24749,6438,31746,137,192,610,96
24749,6438,31746,471,112,166,124
24749,6438,31747,493,155,423,186
24749,6438,31747,137,192,610,96
24749,6438,31747,471,112,166,124
24749,6438,31748,493,155,423,186
24749,6438,31748,137,192,610,96
24749,6438,31748,471,112,166,124
24749,6438,31749,493,155,423,186
24749,6438,31749,137,192,610,96
24749,6438,31749,471,112,166,124
24749,7016,31746,1927,535,2987,1219
24749,7016,31746,737,234,3355,429
24749,7016,31746,2454,655,2385,1167
24749,7016,31746,843,234,3566,565
24749,7016,31747,1927,535,2987,1219
24749,7016,31747,737,234,3355,429
24749,7016,31747,2454,655,2385,1167
24749,7016,31747,843,234,3566,565
24749,7016,31748,1927,535,2987,1219
24749,7016,31748,737,234,3355,429
24749,7016,31748,2454,655,2385,1167
24749,7016,31748,843,234,3566,565
24749,7016,31749,1927,535,2987,1219
24749,7016,31749,737,234,3355,429
24749,7016,31749,2454,655,2385,1167
24749,7016,31749,843,234,3566,565
183,18183,83767,1328,639,3706,840
183,18183,83768,1328,639,3706,840
183,18183,83769,1328,639,3706,840
183,18183,83770,1328,639,3706,840
183,18264,83767,1764,522,3831,616
183,18264,83767,1588,169,3292,477
183,18264,83768,1764,522,3831,616
183,18264,83768,1588,169,3292,477
183,18264,83769,1764,522,3831,616
183,18264,83769,1588,169,3292,477
183,18264,83770,1764,522,3831,616
183,18264,83770,1588,169,3292,477
183,9844,83767,863,166,1287,181
183,9844,83767,546,220,984,230
183,9844,83768,863,166,1287,181
183,9844,83768,546,220,984,230
183,9844,83769,863,166,1287,181
183,9844,83769,546,220,984,230
183,9844,83770,863,166,1287,181
183,9844,83770,546,220,984,230
41161,10781,46610,650,413,2696,387
41161,10781,46611,650,413,2696,387
41161,10781,46612,650,413,2696,387
41161,10781,46613,650,413,2696,387
16586,1838,70364,635,241,1619,208
16586,1838,70364,569,256,1729,281
16586,1838,70365,635,241,1619,208
16586,1838,70365,569,256,1729,281
16586,1838,70366,635,241,1619,208
16586,1838,70366,569,256,1729,281
16586,1838,70367,635,241,1619,208
16586,1838,70367,569,256,1729,281
41166,16847,54573,341,50,805,109
41166,16847,54573,394,56,805,114
41166,16847,54574,341,50,805,109
41166,16847,54574,394,56,805,114
41166,16847,54575,341,50,805,109
41166,16847,54575,394,56,805,114
41166,16847,54576,341,50,805,109
41166,16847,54576,394,56,805,114
32975,11065,43441,972,116,2085,111
32975,11065,43441,857,120,2044,129
32975,11065,43442,972,116,2085,111
32975,11065,43442,857,120,2044,129
32975,11065,43443,972,116,2085,111
32975,11065,43443,857,120,2044,129
8402,1998,19945,238,62,503,122
8402,1998,19945,306,109,585,75
8402,1998,19947,238,62,503,122
8402,1998,19947,306,109,585,75
8402,1998,19948,238,62,503,122
8402,1998,19948,306,109,585,75
8402,1998,19949,238,62,503,122
8402,1998,19949,306,109,585,75
8403,14155,53987,769,764,2535,525
8403,14155,53988,769,764,2535,525
8403,14155,53989,769,764,2535,525
8403,14155,53990,769,764,2535,525
24789,8857,40428,214,36,504,71
24789,8857,40428,192,46,550,93
24789,8857,40430,214,36,504,71
24789,8857,40430,192,46,550,93
24789,8857,40432,214,36,504,71
24789,8857,40432,192,46,550,93
24789,8857,40434,214,36,504,71
24789,8857,40434,192,46,550,93
24789,8857,40436,214,36,504,71
24789,8857,40436,192,46,550,93
24789,8857,40437,214,36,504,71
24789,8857,40437,192,46,550,93
24789,11097,40428,880,305,2420,355
24789,11097,40430,880,305,2420,355
24789,11097,40432,880,305,2420,355
24789,11097,40434,880,305,2420,355
24789,11097,40436,880,305,2420,355
24789,11097,40437,880,305,2420,355
24789,12872,40428,142,89,536,85
24789,12872,40430,142,89,536,85
24789,12872,40432,142,89,536,85
24789,12872,40434,142,89,536,85
24789,12872,40436,142,89,536,85
24789,12872,40437,142,89,536,85
8408,7473,53407,189,123,578,68
8408,7473,53408,189,123,578,68
8408,7473,53409,189,123,578,68
32994,9006,22503,326,57,558,66
32994,9006,22503,200,37,558,65
32994,9006,22504,326,57,558,66
32994,9006,22504,200,37,558,65
32994,9006,22505,326,57,558,66
32994,9006,22505,200,37,558,65
32994,9006,22506,326,57,558,66
32994,9006,22506,200,37,558,65
227,18033,37684,1413,893,5374,542
227,18033,37684,2165,762,5314,512
227,18033,37685,1413,893,5374,542
227,18033,37685,2165,762,5314,512
227,18033,37686,1413,893,5374,542
227,18033,37686,2165,762,5314,512
227,18033,37687,1413,893,5374,542
227,18033,37687,2165,762,5314,512
227,12866,37684,1099,248,1609,320
227,12866,37684,0,227,1241,498
227,12866,37684,936,255,1717,320
227,12866,37684,146,634,907,859
227,12866,37685,1099,248,1609,320
227,12866,37685,0,227,1241,498
227,12866,37685,936,255,1717,320
227,12866,37685,146,634,907,859
227,12866,37686,1099,248,1609,320
227,12866,37686,0,227,1241,498
227,12866,37686,936,255,1717,320
227,12866,37686,146,634,907,859
227,12866,37687,1099,248,1609,320
227,12866,37687,0,227,1241,498
227,12866,37687,936,255,1717,320
227,12866,37687,146,634,907,859
227,16393,37684,1127,325,3269,466
227,16393,37684,745,376,3161,434
227,16393,37685,1127,325,3269,466
227,16393,37685,745,376,3161,434
227,16393,37686,1127,325,3269,466
227,16393,37686,745,376,3161,434
227,16393,37687,1127,325,3269,466
227,16393,37687,745,376,3161,434
227,8018,37684,531,239,1652,198
227,8018,37685,531,239,1652,198
227,8018,37686,531,239,1652,198
227,8018,37687,531,239,1652,198
32995,14193,86908,225,91,511,126
32995,14193,86908,128,77,506,108
32995,14193,86909,225,91,511,126
32995,14193,86909,128,77,506,108
32995,14193,86910,225,91,511,126
32995,14193,86910,128,77,506,108
32995,14193,86911,225,91,511,126
32995,14193,86911,128,77,506,108
8422,6916,79223,711,443,2797,467
8422,6916,79224,711,443,2797,467
8422,6916,79225,711,443,2797,467
8422,6916,79226,711,443,2797,467
8422,18500,79223,343,140,1288,274
8422,18500,79223,594,123,1264,263
8422,18500,79224,343,140,1288,274
8422,18500,79224,594,123,1264,263
8422,18500,79225,343,140,1288,274
8422,18500,79225,594,123,1264,263
8422,18500,79226,343,140,1288,274
8422,18500,79226,594,123,1264,263
8422,11035,79223,926,897,3770,838
8422,11035,79224,926,897,3770,838
8422,11035,79225,926,897,3770,838
8422,11035,79226,926,897,3770,838
8422,8852,79223,775,391,2885,379
8422,8852,79223,1270,251,2721,543
8422,8852,79224,775,391,2885,379
8422,8852,79224,1270,251,2721,543
8422,8852,79225,775,391,2885,379
8422,8852,79225,1270,251,2721,543
8422,8852,79226,775,391,2885,379
8422,8852,79226,1270,251,2721,543
16615,18203,89211,267,255,1054,155
16615,18203,89212,267,255,1054,155
16615,18203,89213,267,255,1054,155
16615,18203,89214,267,255,1054,155
41192,14478,37309,195,137,1199,129
41192,14478,37309,681,697,544,689
41192,14478,37309,280,107,1188,133
41192,14478,37310,195,137,1199,129
41192,14478,37310,681,697,544,689
41192,14478,37310,280,107,1188,133
41192,14478,37311,195,137,1199,129
41192,14478,37311,681,697,544,689
41192,14478,37311,280,107,1188,133
41192,14478,37312,195,137,1199,129
41192,14478,37312,681,697,544,689
41192,14478,37312,280,107,1188,133
41192,7809,37309,553,298,2541,478
41192,7809,37309,1428,304,2605,461
41192,7809,37310,553,298,2541,478
41192,7809,37310,1428,304,2605,461
41192,7809,37311,553,298,2541,478
41192,7809,37311,1428,304,2605,461
41192,7809,37312,553,298,2541,478
41192,7809,37312,1428,304,2605,461
24806,1570,97479,562,90,1766,31
24806,1570,97480,562,90,1766,31
24806,1570,97481,562,90,1766,31
24806,1570,97482,562,90,1766,31
16621,15760,86862,955,222,2675,385
16621,15760,86862,751,321,2786,397
16621,15760,86863,955,222,2675,385
16621,15760,86863,751,321,2786,397
16621,15760,86864,955,222,2675,385
16621,15760,86864,751,321,2786,397
16621,15760,86865,955,222,2675,385
16621,15760,86865,751,321,2786,397
33006,11308,21398,1462,413,3008,370
33006,11308,21399,1462,413,3008,370
33006,11308,21400,1462,413,3008,370
33006,11308,21401,1462,413,3008,370
33006,14130,21398,1311,228,2593,379
33006,14130,21398,955,263,2471,356
33006,14130,21399,1311,228,2593,379
33006,14130,21399,955,263,2471,356
33006,14130,21400,1311,228,2593,379
33006,14130,21400,955,263,2471,356
33006,14130,21401,1311,228,2593,379
33006,14130,21401,955,263,2471,356
33006,10379,21398,316,130,621,75
33006,10379,21399,316,130,621,75
33006,10379,21400,316,130,621,75
33006,10379,21401,316,130,621,75
33006,582,21398,1555,275,3479,824
33006,582,21398,1334,80,3576,709
33006,582,21398,1476,9,4196,9
33006,582,21399,1555,275,3479,824
33006,582,21399,1334,80,3576,709
33006,582,21399,1476,9,4196,9
33006,582,21400,1555,275,3479,824
33006,582,21400,1334,80,3576,709
33006,582,21400,1476,9,4196,9
33006,582,21401,1555,275,3479,824
33006,582,21401,1334,80,3576,709
33006,582,21401,1476,9,4196,9
24818,330241,25366,862,202,2056,345
24818,330241,25366,1014,184,2136,319
24818,330241,25367,862,202,2056,345
24818,330241,25367,1014,184,2136,319
24818,330241,25368,862,202,2056,345
24818,330241,25368,1014,184,2136,319
24818,330241,25369,862,202,2056,345
24818,330241,25369,1014,184,2136,319
24818,14222,25366,886,310,3350,565
24818,14222,25367,886,310,3350,565
24818,14222,25368,886,310,3350,565
24818,14222,25369,886,310,3350,565
33015,11493,34317,281,93,726,85
33015,11493,34317,379,87,714,90
33015,11493,34318,281,93,726,85
33015,11493,34318,379,87,714,90
33015,11493,34319,281,93,726,85
33015,11493,34319,379,87,714,90
33015,11493,34320,281,93,726,85
33015,11493,34320,379,87,714,90
33015,388,34317,679,110,850,80
33015,388,34318,679,110,850,80
33015,388,34319,679,110,850,80
33015,388,34320,679,110,850,80
