id,cons,shop,left,width,top,height
14354,15847,59417,91,439,117,392
10258,8252,63676,495,1010,635,590
10258,8252,63677,495,1010,635,590
10258,8252,63678,495,1010,635,590
10258,8252,63679,495,1010,635,590
10258,8252,63680,495,1010,635,590
10258,8252,63681,495,1010,635,590
8212,1018,66725,120,372,155,442
8212,1018,66726,120,372,155,442
8212,1018,66727,120,372,155,442
8212,1018,66728,120,372,155,442
36885,16250,62805,1194,939,571,1015
36885,16250,62806,1194,939,571,1015
36885,16250,62807,1194,939,571,1015
36885,16250,62808,1194,939,571,1015
36885,7171,62805,670,381,388,553
36885,7171,62806,670,381,388,553
36885,7171,62807,670,381,388,553
36885,7171,62808,670,381,388,553
36885,15818,62805,843,574,701,801
36885,15818,62806,843,574,701,801
36885,15818,62807,843,574,701,801
36885,15818,62808,843,574,701,801
14362,4437,25481,234,918,416,1209
14362,4437,25482,234,918,416,1209
14362,4437,25483,234,918,416,1209
14362,4437,25484,234,918,416,1209
30747,16343,90587,408,1644,775,1475
30747,16343,90588,408,1644,775,1475
30747,16343,90589,408,1644,775,1475
30747,16343,90590,408,1644,775,1475
34842,8393,82337,204,184,179,248
34842,8393,82339,204,184,179,248
34842,8393,82340,204,184,179,248
34842,8393,82341,204,184,179,248
12315,16980,56438,588,475,288,512
12315,16980,56439,588,475,288,512
12315,16980,56440,588,475,288,512
12315,16980,56441,588,475,288,512
12315,11369,56438,201,249,389,335
12315,11369,56439,201,249,389,335
12315,11369,56440,201,249,389,335
12315,11369,56441,201,249,389,335
18461,10162,39185,306,159,182,256
18461,10162,39186,306,159,182,256
18461,10162,39187,306,159,182,256
18461,10162,39188,306,159,182,256
38942,330217,257924,7,334,254,282
38942,330217,257926,7,334,254,282
38942,330217,257928,7,334,254,282
38942,330217,257930,7,334,254,282
12320,13354,56249,456,565,1033,746
12320,13354,56250,456,565,1033,746
12320,13354,56251,456,565,1033,746
12320,13354,56252,456,565,1033,746
2081,9616,41914,267,338,227,253
2081,9616,41915,267,338,227,253
2081,9616,41916,267,338,227,253
2081,9616,41917,267,338,227,253
22562,8651,83909,164,132,210,205
22562,8651,83910,164,132,210,205
22562,8651,83911,164,132,210,205
22562,8651,83912,164,132,210,205
6179,9163,82612,190,145,106,128
6179,9163,82613,190,145,106,128
6179,9163,82614,190,145,106,128
6179,9163,82615,190,145,106,128
6179,9163,82616,190,145,106,128
18468,7590,61989,260,214,178,450
18468,7590,61990,260,214,178,450
18468,7590,61991,260,214,178,450
18468,7590,61992,260,214,178,450
18468,7590,61993,260,214,178,450
18468,7590,61994,260,214,178,450
18468,7590,61995,260,214,178,450
18468,1867,61989,137,226,124,183
18468,1867,61990,137,226,124,183
18468,1867,61991,137,226,124,183
18468,1867,61992,137,226,124,183
18468,1867,61993,137,226,124,183
18468,1867,61994,137,226,124,183
18468,1867,61995,137,226,124,183
12325,329965,331113,280,635,754,623
12325,329965,331114,280,635,754,623
12325,329965,331115,280,635,754,623
2086,11716,54862,799,852,396,758
2086,11716,54863,799,852,396,758
2086,11716,54864,799,852,396,758
2086,11716,54866,799,852,396,758
2086,330005,54862,166,134,284,222
2086,330005,54863,166,134,284,222
2086,330005,54864,166,134,284,222
2086,330005,54866,166,134,284,222
20521,12220,85816,357,187,112,277
20521,12220,85817,357,187,112,277
20521,12220,85818,357,187,112,277
20521,12220,85819,357,187,112,277
20521,12220,85820,357,187,112,277
20522,15435,84078,471,232,632,329
20522,15435,84079,471,232,632,329
20522,15435,84080,471,232,632,329
20522,15435,84081,471,232,632,329
20522,10171,84078,580,586,595,524
20522,10171,84079,580,586,595,524
20522,10171,84080,580,586,595,524
20522,10171,84081,580,586,595,524
26667,251529,43626,700,652,761,757
26667,251529,43627,700,652,761,757
26667,251529,43628,700,652,761,757
26667,251529,43629,700,652,761,757
26667,330056,43626,300,184,332,282
26667,330056,43627,300,184,332,282
26667,330056,43628,300,184,332,282
26667,330056,43629,300,184,332,282
28717,9000,57206,135,190,102,227
28717,9000,57207,135,190,102,227
28717,9000,57208,135,190,102,227
28717,9000,57209,135,190,102,227
45,8722,51516,855,1659,1157,1245
45,8722,51517,855,1659,1157,1245
45,8722,51518,855,1659,1157,1245
45,8722,51519,855,1659,1157,1245
45,4126,51516,633,1806,982,2112
45,4126,51517,633,1806,982,2112
45,4126,51518,633,1806,982,2112
45,4126,51519,633,1806,982,2112
32815,11,60928,902,727,578,788
32815,11,60929,902,727,578,788
32815,11,60930,902,727,578,788
32815,11,60931,902,727,578,788
22576,4657,20394,693,473,1113,910
22576,4657,20395,693,473,1113,910
22576,4657,20396,693,473,1113,910
22576,4657,20397,693,473,1113,910
22576,4657,20398,693,473,1113,910
22576,13181,20394,3,327,220,413
22576,13181,20395,3,327,220,413
22576,13181,20396,3,327,220,413
22576,13181,20397,3,327,220,413
22576,13181,20398,3,327,220,413
22576,4780,20394,1953,9,1522,9
22576,4780,20394,716,9,1531,9
22576,4780,20394,751,1291,1540,1603
22576,4780,20395,1953,9,1522,9
22576,4780,20395,716,9,1531,9
22576,4780,20395,751,1291,1540,1603
22576,4780,20396,1953,9,1522,9
22576,4780,20396,716,9,1531,9
22576,4780,20396,751,1291,1540,1603
22576,4780,20397,1953,9,1522,9
22576,4780,20397,716,9,1531,9
22576,4780,20397,751,1291,1540,1603
22576,4780,20398,1953,9,1522,9
22576,4780,20398,716,9,1531,9
22576,4780,20398,751,1291,1540,1603
22576,3723,20394,152,1697,1580,1658
22576,3723,20395,152,1697,1580,1658
22576,3723,20396,152,1697,1580,1658
22576,3723,20397,152,1697,1580,1658
22576,3723,20398,152,1697,1580,1658
18480,16887,62774,184,305,293,405
18480,16887,62775,184,305,293,405
18480,16887,62776,184,305,293,405
18480,16887,62777,184,305,293,405
18480,16887,62778,184,305,293,405
12338,330063,58952,600,881,646,1015
12338,330063,58953,600,881,646,1015
12338,330063,58954,600,881,646,1015
12338,330063,58955,600,881,646,1015
12338,14154,58952,839,1143,87,1440
12338,14154,58953,839,1143,87,1440
12338,14154,58954,839,1143,87,1440
12338,14154,58955,839,1143,87,1440
34868,11444,90206,204,179,353,214
34868,11444,90207,204,179,353,214
34868,11444,90208,204,179,353,214
34868,11444,90209,204,179,353,214
36920,13312,86389,254,74,90,53
36920,13312,86390,254,74,90,53
36920,13312,86391,254,74,90,53
36920,13312,86392,254,74,90,53
36920,13312,86393,254,74,90,53
36920,13312,97939,254,74,90,53
36920,12932,86389,326,235,240,187
36920,12932,86390,326,235,240,187
36920,12932,86391,326,235,240,187
36920,12932,86392,326,235,240,187
36920,12932,86393,326,235,240,187
36920,12932,97939,326,235,240,187
18488,55,62503,406,185,219,370
18488,55,62504,406,185,219,370
18488,55,62505,406,185,219,370
18488,55,62506,406,185,219,370
18488,55,62507,406,185,219,370
16442,18083,38010,291,343,339,290
16442,18083,38010,99,179,149,139
16442,18083,38010,291,349,181,147
16442,18083,38012,291,343,339,290
16442,18083,38012,99,179,149,139
16442,18083,38012,291,349,181,147
16442,18083,38014,291,343,339,290
16442,18083,38014,99,179,149,139
16442,18083,38014,291,349,181,147
16442,8100,38010,338,263,333,316
16442,8100,38012,338,263,333,316
16442,8100,38014,338,263,333,316
18491,5043,77534,520,1070,390,1060
18491,5043,77535,520,1070,390,1060
18491,5043,77536,520,1070,390,1060
18491,5043,77537,520,1070,390,1060
18491,5043,77538,520,1070,390,1060
22587,14685,54652,149,805,526,933
22587,14685,54654,149,805,526,933
22587,14685,54655,149,805,526,933
22587,14685,54656,149,805,526,933
36926,17983,55931,215,145,129,167
36926,17983,55933,215,145,129,167
36926,17983,55935,215,145,129,167
36926,17983,55936,215,145,129,167
36926,17983,55937,215,145,129,167
36926,18151,55931,1175,1210,1632,1262
36926,18151,55933,1175,1210,1632,1262
36926,18151,55935,1175,1210,1632,1262
36926,18151,55936,1175,1210,1632,1262
36926,18151,55937,1175,1210,1632,1262
10306,5860,52983,816,146,1457,408
10306,5860,52985,816,146,1457,408
10306,5860,52986,816,146,1457,408
10306,5860,52987,816,146,1457,408
10306,98478,52983,130,202,142,167
10306,98478,52985,130,202,142,167
10306,98478,52986,130,202,142,167
10306,98478,52987,130,202,142,167
14403,7363,60174,1305,341,647,779
14403,7363,60176,1305,341,647,779
14403,7363,60178,1305,341,647,779
14403,7363,60179,1305,341,647,779
14403,16945,60174,1066,321,1462,682
14403,16945,60176,1066,321,1462,682
14403,16945,60178,1066,321,1462,682
14403,16945,60179,1066,321,1462,682
14403,1987,60174,528,134,342,507
14403,1987,60176,528,134,342,507
14403,1987,60178,528,134,342,507
14403,1987,60179,528,134,342,507
14403,6825,60174,274,1395,488,2381
14403,6825,60176,274,1395,488,2381
14403,6825,60178,274,1395,488,2381
14403,6825,60179,274,1395,488,2381
32834,3593,20877,400,950,1342,729
32834,3593,20879,400,950,1342,729
32834,3593,20880,400,950,1342,729
32834,3593,20881,400,950,1342,729
18503,12505,50320,677,632,695,889
18503,12505,50321,677,632,695,889
18503,12505,50322,677,632,695,889
18503,12505,50323,677,632,695,889
24648,15527,89943,259,49,156,54
24648,15527,89944,259,49,156,54
24648,15527,89945,259,49,156,54
24648,15527,89946,259,49,156,54
24648,15527,89947,259,49,156,54
20551,11832,35672,378,98,462,90
20551,11832,35673,378,98,462,90
20551,11832,35674,378,98,462,90
20551,11832,35675,378,98,462,90
20551,330002,35672,369,162,288,326
20551,330002,35673,369,162,288,326
20551,330002,35674,369,162,288,326
20551,330002,35675,369,162,288,326
20551,17813,35672,421,422,1091,611
20551,17813,35673,421,422,1091,611
20551,17813,35674,421,422,1091,611
20551,17813,35675,421,422,1091,611
20551,7464,35672,842,1010,700,1158
20551,7464,35673,842,1010,700,1158
20551,7464,35674,842,1010,700,1158
20551,7464,35675,842,1010,700,1158
8272,5139,63490,1260,190,1270,205
8272,5139,63490,910,240,605,125
8272,5139,63491,1260,190,1270,205
8272,5139,63491,910,240,605,125
8272,5139,63492,1260,190,1270,205
8272,5139,63492,910,240,605,125
8272,5139,63493,1260,190,1270,205
8272,5139,63493,910,240,605,125
8272,7852,63490,246,44,157,158
8272,7852,63491,246,44,157,158
8272,7852,63492,246,44,157,158
8272,7852,63493,246,44,157,158
8272,6676,63490,95,175,223,203
8272,6676,63491,95,175,223,203
8272,6676,63492,95,175,223,203
8272,6676,63493,95,175,223,203
8272,7959,63490,200,1102,5,1301
8272,7959,63491,200,1102,5,1301
8272,7959,63492,200,1102,5,1301
8272,7959,63493,200,1102,5,1301
8272,9015,63490,63,212,112,264
8272,9015,63491,63,212,112,264
8272,9015,63492,63,212,112,264
8272,9015,63493,63,212,112,264
8272,9230,63490,127,205,117,218
8272,9230,63491,127,205,117,218
8272,9230,63492,127,205,117,218
8272,9230,63493,127,205,117,218
8272,3407,63490,312,408,425,427
8272,3407,63491,312,408,425,427
8272,3407,63492,312,408,425,427
8272,3407,63493,312,408,425,427
8272,7397,63490,139,107,141,140
8272,7397,63491,139,107,141,140
8272,7397,63492,139,107,141,140
8272,7397,63493,139,107,141,140
8272,314,63490,850,770,885,706
8272,314,63491,850,770,885,706
8272,314,63492,850,770,885,706
8272,314,63493,850,770,885,706
34897,467,64711,1385,911,677,964
34897,467,64712,1385,911,677,964
34897,467,64713,1385,911,677,964
34897,467,64714,1385,911,677,964
34897,8357,64711,1112,1104,1033,1248
34897,8357,64712,1112,1104,1033,1248
34897,8357,64713,1112,1104,1033,1248
34897,8357,64714,1112,1104,1033,1248
36948,12142,85771,780,610,555,720
36948,12142,85772,780,610,555,720
36948,12142,85773,780,610,555,720
36948,12142,85774,780,610,555,720
24662,330093,257869,332,612,585,583
24662,330093,257870,332,612,585,583
24662,330093,257871,332,612,585,583
24662,330093,257872,332,612,585,583
24662,251557,257869,275,740,566,557
24662,251557,257870,275,740,566,557
24662,251557,257871,275,740,566,557
24662,251557,257872,275,740,566,557
8279,10868,24463,984,722,612,632
8279,10868,24464,984,722,612,632
8279,10868,24465,984,722,612,632
8279,10868,24466,984,722,612,632
8279,5491,24463,422,573,228,376
8279,5491,24464,422,573,228,376
8279,5491,24465,422,573,228,376
8279,5491,24466,422,573,228,376
8279,14446,24463,211,96,130,94
8279,14446,24464,211,96,130,94
8279,14446,24465,211,96,130,94
8279,14446,24466,211,96,130,94
8279,3919,24463,434,279,370,215
8279,3919,24464,434,279,370,215
8279,3919,24465,434,279,370,215
8279,3919,24466,434,279,370,215
22618,3113,46165,437,234,95,177
22618,3113,46165,83,257,83,189
22618,3113,46166,437,234,95,177
22618,3113,46166,83,257,83,189
22618,3113,46168,437,234,95,177
22618,3113,46168,83,257,83,189
14427,17612,56815,779,420,874,392
14427,17612,56816,779,420,874,392
14427,17612,56817,779,420,874,392
14427,17612,56818,779,420,874,392
14427,98729,56815,672,352,580,576
14427,98729,56816,672,352,580,576
14427,98729,56817,672,352,580,576
14427,98729,56818,672,352,580,576
14427,8928,56815,662,286,186,378
14427,8928,56816,662,286,186,378
14427,8928,56817,662,286,186,378
14427,8928,56818,662,286,186,378
14427,18067,56815,261,142,385,192
14427,18067,56816,261,142,385,192
14427,18067,56817,261,142,385,192
14427,18067,56818,261,142,385,192
30812,329840,49805,483,535,277,899
30812,329840,49806,483,535,277,899
30812,329840,49807,483,535,277,899
30812,329840,49808,483,535,277,899
30812,12677,49805,566,433,721,552
30812,12677,49806,566,433,721,552
30812,12677,49807,566,433,721,552
30812,12677,49808,566,433,721,552
8285,363694,48113,239,137,248,168
8285,363694,48113,169,328,608,114
8285,363694,48114,239,137,248,168
8285,363694,48114,169,328,608,114
8285,363694,48116,239,137,248,168
8285,363694,48116,169,328,608,114
8285,363694,48118,239,137,248,168
8285,363694,48118,169,328,608,114
24668,3294,41594,129,287,77,328
24668,3294,41595,129,287,77,328
24668,3294,41596,129,287,77,328
24668,3294,41597,129,287,77,328
24668,902,41594,501,1848,29,2268
24668,902,41595,501,1848,29,2268
24668,902,41596,501,1848,29,2268
24668,902,41597,501,1848,29,2268
4187,15369,88448,263,400,208,489
4187,15369,88449,263,400,208,489
4187,15369,88450,263,400,208,489
4187,15369,88451,263,400,208,489
16484,7943,49280,431,997,1188,1263
16484,7943,49281,431,997,1188,1263
16484,7943,49282,431,997,1188,1263
16484,7943,49283,431,997,1188,1263
16484,18829,49280,576,1608,797,1271
16484,18829,49281,576,1608,797,1271
16484,18829,49282,576,1608,797,1271
16484,18829,49283,576,1608,797,1271
16484,11670,49280,813,796,717,1142
16484,11670,49281,813,796,717,1142
16484,11670,49282,813,796,717,1142
16484,11670,49283,813,796,717,1142
16484,98723,49280,818,766,1386,759
16484,98723,49281,818,766,1386,759
16484,98723,49282,818,766,1386,759
16484,98723,49283,818,766,1386,759
16484,330060,49280,452,158,251,272
16484,330060,49281,452,158,251,272
16484,330060,49282,452,158,251,272
16484,330060,49283,452,158,251,272
36965,5799,78042,60,189,93,171
36965,5799,78043,60,189,93,171
36965,5799,78045,60,189,93,171
36965,5799,78046,60,189,93,171
36965,5799,78047,60,189,93,171
36965,5799,78049,60,189,93,171
24677,9230,56193,132,197,100,230
24677,9230,56194,132,197,100,230
24677,9230,56195,132,197,100,230
24677,9230,56196,132,197,100,230
18534,13497,54755,1123,1452,1779,1409
18534,13497,54756,1123,1452,1779,1409
18534,13497,54757,1123,1452,1779,1409
18534,13497,54758,1123,1452,1779,1409
18534,13497,54759,1123,1452,1779,1409
12391,16101,90675,220,205,133,180
12391,16101,90676,220,205,133,180
12391,16101,90677,220,205,133,180
12391,16101,90678,220,205,133,180
12391,18093,90675,178,1079,571,1007
12391,18093,90676,178,1079,571,1007
12391,18093,90677,178,1079,571,1007
12391,18093,90678,178,1079,571,1007
100,2417,21767,460,81,216,252
100,2417,21768,460,81,216,252
100,2417,21770,460,81,216,252
100,2417,21772,460,81,216,252
2154,3514,73366,330,170,128,251
2154,3514,73367,330,170,128,251
2154,3514,73369,330,170,128,251
2154,3514,73371,330,170,128,251
8297,1427,67275,894,1759,501,1212
8297,1427,67276,894,1759,501,1212
8297,1427,67277,894,1759,501,1212
8297,1427,67278,894,1759,501,1212
26732,10495,45717,746,1234,1708,1001
26732,10495,45718,746,1234,1708,1001
26732,10495,45719,746,1234,1708,1001
26732,10495,45720,746,1234,1708,1001
4206,8074,58373,308,1075,621,857
4206,8074,58374,308,1075,621,857
4206,8074,58375,308,1075,621,857
4206,8074,58376,308,1075,621,857
4206,1618,58373,70,358,323,454
4206,1618,58374,70,358,323,454
4206,1618,58375,70,358,323,454
4206,1618,58376,70,358,323,454
24687,5575,46391,183,578,294,709
24687,5575,46392,183,578,294,709
24687,5575,46393,183,578,294,709
24687,5575,46394,183,578,294,709
24687,2650,46391,519,804,490,599
24687,2650,46392,519,804,490,599
24687,2650,46393,519,804,490,599
24687,2650,46394,519,804,490,599
26738,14534,60489,206,979,1318,618
26738,14534,60490,206,979,1318,618
26738,14534,60491,206,979,1318,618
26738,14534,60492,206,979,1318,618
26738,2037,60489,192,448,408,368
26738,2037,60490,192,448,408,368
26738,2037,60491,192,448,408,368
26738,2037,60492,192,448,408,368
20600,6747,32795,1130,449,979,974
20600,6747,32796,1130,449,979,974
20600,6747,32797,1130,449,979,974
20600,6747,32798,1130,449,979,974
20600,6747,32799,1130,449,979,974
20600,6747,32800,1130,449,979,974
18553,6518,32353,197,743,742,787
18553,6518,32354,197,743,742,787
18553,6518,32355,197,743,742,787
18553,6518,32356,197,743,742,787
34938,98612,20914,71,310,288,535
34938,98612,20915,71,310,288,535
34938,98612,20916,71,310,288,535
34938,98612,20917,71,310,288,535
120,42,47890,247,101,130,127
120,42,47891,247,101,130,127
120,42,47892,247,101,130,127
120,42,47893,247,101,130,127
34937,14286,87832,374,137,453,400
34937,14286,87833,374,137,453,400
34937,14286,87834,374,137,453,400
34937,14286,87835,374,137,453,400
30842,329907,48151,1340,137,262,214
30842,329907,48152,1340,137,262,214
30842,329907,48153,1340,137,262,214
30842,329907,48154,1340,137,262,214
30842,14637,48151,219,180,126,186
30842,14637,48152,219,180,126,186
30842,14637,48153,219,180,126,186
30842,14637,48154,219,180,126,186
30842,7147,48151,515,410,552,533
30842,7147,48152,515,410,552,533
30842,7147,48153,515,410,552,533
30842,7147,48154,515,410,552,533
30842,13539,48151,1600,591,685,391
30842,13539,48152,1600,591,685,391
30842,13539,48153,1600,591,685,391
30842,13539,48154,1600,591,685,391
30842,17258,48151,585,443,424,619
30842,17258,48152,585,443,424,619
30842,17258,48153,585,443,424,619
30842,17258,48154,585,443,424,619
24700,4264,26024,1904,1039,647,1377
24700,4264,26024,647,392,963,580
24700,4264,26025,1904,1039,647,1377
24700,4264,26025,647,392,963,580
24700,4264,26026,1904,1039,647,1377
24700,4264,26026,647,392,963,580
24700,4264,26027,1904,1039,647,1377
24700,4264,26027,647,392,963,580
8318,4543,54549,253,353,221,451
8318,4543,54550,253,353,221,451
8318,4543,54551,253,353,221,451
8318,4543,54552,253,353,221,451
4223,15823,54589,114,282,134,191
4223,15823,54590,114,282,134,191
4223,15823,54591,114,282,134,191
4223,15823,54592,114,282,134,191
4223,15823,54593,114,282,134,191
4223,9130,54589,41,415,185,373
4223,9130,54590,41,415,185,373
4223,9130,54591,41,415,185,373
4223,9130,54592,41,415,185,373
4223,9130,54593,41,415,185,373
16514,9782,43323,616,541,420,468
16514,9782,43324,616,541,420,468
16514,9782,43325,616,541,420,468
16514,9782,43326,616,541,420,468
26755,16991,61002,657,534,616,778
26755,16991,61003,657,534,616,778
30852,2182,42382,147,245,250,211
30852,2182,42383,147,245,250,211
30852,2182,42384,147,245,250,211
30852,2182,42385,147,245,250,211
30852,2182,42386,147,245,250,211
30852,4083,42382,292,348,408,546
30852,4083,42383,292,348,408,546
30852,4083,42384,292,348,408,546
30852,4083,42385,292,348,408,546
30852,4083,42386,292,348,408,546
133,1019,56052,299,347,472,323
133,1019,56053,299,347,472,323
133,1019,56054,299,347,472,323
133,1019,56055,299,347,472,323
34950,11381,62823,176,72,308,205
34950,11381,62824,176,72,308,205
34950,11381,62825,176,72,308,205
34950,11381,62826,176,72,308,205
34950,105,62823,1392,455,920,598
34950,105,62824,1392,455,920,598
34950,105,62825,1392,455,920,598
34950,105,62826,1392,455,920,598
34950,7155,62823,6,507,343,249
34950,7155,62824,6,507,343,249
34950,7155,62825,6,507,343,249
34950,7155,62826,6,507,343,249
10374,3363,24258,181,80,237,162
10374,3363,24259,181,80,237,162
10374,3363,24260,181,80,237,162
10374,3363,24261,181,80,237,162
32902,1782,69985,130,275,165,425
32902,1782,69986,130,275,165,425
32902,1782,69987,130,275,165,425
32902,1782,69988,130,275,165,425
32902,9473,69985,169,289,187,370
32902,9473,69986,169,289,187,370
32902,9473,69987,169,289,187,370
32902,9473,69988,169,289,187,370
12425,13881,55953,145,183,131,236
12425,13881,55954,145,183,131,236
12425,13881,55955,145,183,131,236
12425,13881,55956,145,183,131,236
12425,13881,55957,145,183,131,236
14477,3789,24987,455,345,492,486
14477,3789,24988,455,345,492,486
14477,3789,24989,455,345,492,486
14477,3789,24990,455,345,492,486
24721,7205,63807,189,212,284,324
24721,7205,63808,189,212,284,324
12439,14652,90465,600,1318,326,2175
12439,14652,90465,635,1108,938,1568
12439,14652,90466,600,1318,326,2175
12439,14652,90466,635,1108,938,1568
12439,14652,90467,600,1318,326,2175
12439,14652,90467,635,1108,938,1568
12439,14652,90468,600,1318,326,2175
12439,14652,90468,635,1108,938,1568
12441,13569,25428,290,519,1060,420
12441,13569,25429,290,519,1060,420
12441,13569,25430,290,519,1060,420
12441,13569,25431,290,519,1060,420
12441,4411,25428,976,481,803,783
12441,4411,25429,976,481,803,783
12441,4411,25430,976,481,803,783
12441,4411,25431,976,481,803,783
12441,5755,25428,180,235,179,535
12441,5755,25429,180,235,179,535
12441,5755,25430,180,235,179,535
12441,5755,25431,180,235,179,535
12441,13644,25428,926,1005,1418,875
12441,13644,25429,926,1005,1418,875
12441,13644,25430,926,1005,1418,875
12441,13644,25431,926,1005,1418,875
12441,17740,25428,354,933,369,1196
12441,17740,25429,354,933,369,1196
12441,17740,25430,354,933,369,1196
12441,17740,25431,354,933,369,1196
26778,8490,38859,61,356,104,292
26778,8490,38860,61,356,104,292
26778,8490,38861,61,356,104,292
26778,8490,38862,61,356,104,292
32923,15305,56018,111,172,119,239
32923,15305,56020,111,172,119,239
32923,15305,56022,111,172,119,239
32923,15305,56024,111,172,119,239
26784,18591,19821,725,520,805,800
26784,18591,19822,725,520,805,800
26784,18591,19823,725,520,805,800
26784,18591,19824,725,520,805,800
26784,15516,19821,868,712,180,1609
26784,15516,19822,868,712,180,1609
26784,15516,19823,868,712,180,1609
26784,15516,19824,868,712,180,1609
20641,251547,53778,9,792,409,545
20641,251547,53779,9,792,409,545
20641,251547,53780,9,792,409,545
20641,251547,53781,9,792,409,545
20641,3001,53778,147,409,237,400
20641,3001,53779,147,409,237,400
20641,3001,53780,147,409,237,400
20641,3001,53781,147,409,237,400
2213,12257,51397,730,300,915,305
2213,12257,51398,730,300,915,305
2213,12257,51399,730,300,915,305
2213,12257,51400,730,300,915,305
2213,12257,51402,730,300,915,305
8358,2118,38103,174,1172,955,1936
8358,2118,38104,174,1172,955,1936
8358,2118,38105,174,1172,955,1936
8358,2118,38106,174,1172,955,1936
16552,13895,52777,660,660,930,765
16552,13895,52778,660,660,930,765
16552,13895,52779,660,660,930,765
16552,13895,52780,660,660,930,765
16552,13895,52781,660,660,930,765
16552,14314,52777,905,770,785,920
16552,14314,52778,905,770,785,920
16552,14314,52779,905,770,785,920
16552,14314,52780,905,770,785,920
16552,14314,52781,905,770,785,920
2217,4573,75310,170,442,356,636
2217,4573,75311,170,442,356,636
2217,4573,75312,170,442,356,636
2217,4573,75313,170,442,356,636
8363,11340,85410,106,382,271,669
8363,11340,85411,106,382,271,669
8363,11340,85412,106,382,271,669
8363,11340,85413,106,382,271,669
22699,5913,78495,368,120,568,105
22699,5913,78497,368,120,568,105
22699,5913,78498,368,120,568,105
22699,5913,78499,368,120,568,105
26800,1785,59159,918,1354,991,871
26800,1785,59160,918,1354,991,871
26800,1785,59161,918,1354,991,871
26800,1785,59162,918,1354,991,871
4284,11615,41119,2,1198,202,1130
4284,11615,41120,2,1198,202,1130
4284,11615,41121,2,1198,202,1130
4284,11615,41122,2,1198,202,1130
4284,9227,41119,491,425,221,286
4284,9227,41120,491,425,221,286
4284,9227,41121,491,425,221,286
4284,9227,41122,491,425,221,286
14524,8141,43382,284,150,171,155
14524,8141,43383,284,150,171,155
14524,8141,43384,284,150,171,155
14524,8141,43385,284,150,171,155
14524,10323,43382,646,713,494,1041
14524,10323,43383,646,713,494,1041
14524,10323,43384,646,713,494,1041
14524,10323,43385,646,713,494,1041
22721,9553,50205,437,1364,955,706
22721,9553,50206,437,1364,955,706
22721,9553,50207,437,1364,955,706
22721,9553,50208,437,1364,955,706
22721,9806,50205,185,93,90,90
22721,9806,50206,185,93,90,90
22721,9806,50207,185,93,90,90
22721,9806,50208,185,93,90,90
35010,17672,58485,56,258,174,295
35010,17672,58485,377,326,121,465
35010,17672,58487,56,258,174,295
35010,17672,58487,377,326,121,465
35010,17672,58488,56,258,174,295
35010,17672,58488,377,326,121,465
