id,cons,shop,left,width,top,height
6245,17279,83077,501,487,661,608
6245,17279,83078,501,487,661,608
6245,8113,83073,339,920,590,775
6245,8113,83075,339,920,590,775
6245,8113,83076,339,920,590,775
6245,8113,83077,339,920,590,775
6245,8113,83078,339,920,590,775
4197,7678,36160,786,326,866,520
4197,7678,36161,786,326,866,520
4197,7678,36162,786,326,866,520
4197,7678,36163,786,326,866,520
4199,330295,331652,13,500,170,372
4199,330295,331653,13,500,170,372
4199,330295,331654,13,500,170,372
4199,330295,331655,13,500,170,372
4199,330295,331656,13,500,170,372
10346,14123,49360,93,393,323,549
10346,14123,49362,93,393,323,549
10346,14123,49364,93,393,323,549
10346,14123,49366,93,393,323,549
6252,4815,75660,478,832,703,1120
6252,4815,75661,478,832,703,1120
6252,4815,75662,478,832,703,1120
6252,4815,75663,478,832,703,1120
6252,4815,75664,478,832,703,1120
6252,4815,75665,478,832,703,1120
6252,12465,75660,107,282,91,390
6252,12465,75661,107,282,91,390
6252,12465,75662,107,282,91,390
6252,12465,75663,107,282,91,390
6252,12465,75664,107,282,91,390
6252,12465,75665,107,282,91,390
4210,408,54913,544,937,555,981
4210,408,54914,544,937,555,981
4210,408,54915,544,937,555,981
4210,408,54916,544,937,555,981
4210,5159,54913,1367,447,1135,1425
4210,5159,54913,625,248,1252,1218
4210,5159,54914,1367,447,1135,1425
4210,5159,54914,625,248,1252,1218
4210,5159,54915,1367,447,1135,1425
4210,5159,54915,625,248,1252,1218
4210,5159,54916,1367,447,1135,1425
4210,5159,54916,625,248,1252,1218
6263,7753,54514,102,778,703,632
6263,7753,54516,102,778,703,632
6263,7753,54518,102,778,703,632
6263,7753,54520,102,778,703,632
6263,7753,54522,102,778,703,632
6263,684,54514,299,196,330,329
6263,684,54516,299,196,330,329
6263,684,54518,299,196,330,329
6263,684,54520,299,196,330,329
6263,684,54522,299,196,330,329
16504,13962,30340,110,577,636,641
16504,13962,30341,110,577,636,641
16504,13962,30343,110,577,636,641
16504,13962,30345,110,577,636,641
16504,7466,30340,75.0,433.0,173.0,360.0
16504,7466,30340,176,342,106,422
16504,7466,30341,75.0,433.0,173.0,360.0
16504,7466,30341,176,342,106,422
16504,7466,30343,75.0,433.0,173.0,360.0
16504,7466,30343,176,342,106,422
16504,7466,30345,75.0,433.0,173.0,360.0
16504,7466,30345,176,342,106,422
16504,6031,30340,557,858,1471,758
16504,6031,30341,557,858,1471,758
16504,6031,30343,557,858,1471,758
16504,6031,30345,557,858,1471,758
16504,9461,30340,319,940,104,879
16504,9461,30341,319,940,104,879
16504,9461,30343,319,940,104,879
16504,9461,30345,319,940,104,879
16504,14504,30340,156,353,284,340
16504,14504,30341,156,353,284,340
16504,14504,30343,156,353,284,340
16504,14504,30345,156,353,284,340
16504,18625,30340,194,176,147,178
16504,18625,30341,194,176,147,178
16504,18625,30343,194,176,147,178
16504,18625,30345,194,176,147,178
14458,16418,56902,212,460,196,412
14458,16418,56903,212,460,196,412
14458,16418,56904,212,460,196,412
14458,16418,56905,212,460,196,412
14458,16418,56906,212,460,196,412
14458,16418,56907,212,460,196,412
2170,18702,73227,375,521,150,592
2170,18702,73227,375,4,150,4
2170,18702,73228,375,521,150,592
2170,18702,73228,375,4,150,4
2170,18702,73229,375,521,150,592
2170,18702,73229,375,4,150,4
2170,18702,73230,375,521,150,592
2170,18702,73230,375,4,150,4
2170,18702,73231,375,521,150,592
2170,18702,73231,375,4,150,4
2170,18702,73232,375,521,150,592
2170,18702,73232,375,4,150,4
2170,10079,73227,290,512,709,720
2170,10079,73227,1226,498,525,720
2170,10079,73228,290,512,709,720
2170,10079,73228,1226,498,525,720
2170,10079,73229,290,512,709,720
2170,10079,73229,1226,498,525,720
2170,10079,73230,290,512,709,720
2170,10079,73230,1226,498,525,720
2170,10079,73231,290,512,709,720
2170,10079,73231,1226,498,525,720
2170,10079,73232,290,512,709,720
2170,10079,73232,1226,498,525,720
2170,3452,73227,273,436,378,669
2170,3452,73228,273,436,378,669
2170,3452,73229,273,436,378,669
2170,3452,73230,273,436,378,669
2170,3452,73231,273,436,378,669
2170,3452,73232,273,436,378,669
8318,10542,44157,290,328,542,455
8318,10542,44158,290,328,542,455
8318,10542,44159,290,328,542,455
8318,10542,44160,290,328,542,455
8318,10542,44161,290,328,542,455
12415,11436,33961,516,358,197,253
12415,11436,33962,516,358,197,253
12415,11436,33963,516,358,197,253
12415,11436,33964,516,358,197,253
12415,11436,33965,516,358,197,253
12415,8897,33961,184,324,174,444
12415,8897,33962,184,324,174,444
12415,8897,33963,184,324,174,444
12415,8897,33964,184,324,174,444
12415,8897,33965,184,324,174,444
6281,98557,20633,74,299,129,317
6281,98557,20634,74,299,129,317
6281,98557,20635,74,299,129,317
6281,98557,20636,74,299,129,317
4241,7999,55920,113,907,387,1222
4241,7999,55920,128,798,409,1142
4241,7999,55923,113,907,387,1222
4241,7999,55923,128,798,409,1142
4241,7999,55925,113,907,387,1222
4241,7999,55925,128,798,409,1142
4241,7999,55927,113,907,387,1222
4241,7999,55927,128,798,409,1142
4241,7999,55929,113,907,387,1222
4241,7999,55929,128,798,409,1142
16529,1302,56568,198,1912,34,1335
16529,1302,56569,198,1912,34,1335
16529,1302,56570,198,1912,34,1335
16529,1302,56571,198,1912,34,1335
4260,13810,41834,117,177,210,263
4260,13810,41835,117,177,210,263
4260,13810,41836,117,177,210,263
4260,13810,41837,117,177,210,263
4260,13810,41838,117,177,210,263
4260,13810,41839,117,177,210,263
4260,9217,41834,423,189,89,493
4260,9217,41835,423,189,89,493
4260,9217,41836,423,189,89,493
4260,9217,41837,423,189,89,493
4260,9217,41838,423,189,89,493
4260,9217,41839,423,189,89,493
16548,531,43878,182,173,144,167
16548,531,43879,182,173,144,167
16548,531,43880,182,173,144,167
16548,531,43881,182,173,144,167
16548,5321,43878,384,1368,853,1026
16548,5321,43879,384,1368,853,1026
16548,5321,43880,384,1368,853,1026
16548,5321,43881,384,1368,853,1026
16548,14905,43878,536,1441,262,1330
16548,14905,43879,536,1441,262,1330
16548,14905,43880,536,1441,262,1330
16548,14905,43881,536,1441,262,1330
16548,1568,43878,542,1528,1037,1574
16548,1568,43879,542,1528,1037,1574
16548,1568,43880,542,1528,1037,1574
16548,1568,43881,542,1528,1037,1574
16548,14325,43878,251,215,365,246
16548,14325,43879,251,215,365,246
16548,14325,43880,251,215,365,246
16548,14325,43881,251,215,365,246
16548,687,43878,105,203,96,214
16548,687,43879,105,203,96,214
16548,687,43880,105,203,96,214
16548,687,43881,105,203,96,214
179,329837,43110,516,608,708,650
179,329837,43112,516,608,708,650
179,329837,43114,516,608,708,650
179,329837,43115,516,608,708,650
179,6121,43110,1305,659,705,694
179,6121,43112,1305,659,705,694
179,6121,43114,1305,659,705,694
179,6121,43115,1305,659,705,694
8371,3520,73430,145,483,134,711
8371,3520,73431,145,483,134,711
8371,3520,73432,145,483,134,711
8371,3520,73433,145,483,134,711
8371,3520,73434,145,483,134,711
8371,3520,73435,145,483,134,711
8371,3520,73436,145,483,134,711
4277,15459,32669,129,199,89,277
4277,15459,32671,129,199,89,277
4277,15459,32672,129,199,89,277
4277,15459,32674,129,199,89,277
4277,15459,32676,129,199,89,277
2235,12228,44550,682,392,423,714
2235,12228,44554,682,392,423,714
2235,12228,44558,682,392,423,714
2235,12228,44560,682,392,423,714
2235,12228,44561,682,392,423,714
2235,4020,44550,325,618,463,548
2235,4020,44554,325,618,463,548
2235,4020,44558,325,618,463,548
2235,4020,44560,325,618,463,548
2235,4020,44561,325,618,463,548
2235,13186,44550,1058,386,321,400
2235,13186,44554,1058,386,321,400
2235,13186,44558,1058,386,321,400
2235,13186,44560,1058,386,321,400
2235,13186,44561,1058,386,321,400
2235,4899,44550,294,234,241,217
2235,4899,44554,294,234,241,217
2235,4899,44558,294,234,241,217
2235,4899,44560,294,234,241,217
2235,4899,44561,294,234,241,217
2235,12463,44550,1336,93,608,319
2235,12463,44554,1336,93,608,319
2235,12463,44558,1336,93,608,319
2235,12463,44560,1336,93,608,319
2235,12463,44561,1336,93,608,319
2235,16716,44550,286,378,300,354
2235,16716,44554,286,378,300,354
2235,16716,44558,286,378,300,354
2235,16716,44560,286,378,300,354
2235,16716,44561,286,378,300,354
2235,11344,44550,1080,1236,1658,1072
2235,11344,44554,1080,1236,1658,1072
2235,11344,44558,1080,1236,1658,1072
2235,11344,44560,1080,1236,1658,1072
2235,11344,44561,1080,1236,1658,1072
2235,15791,44550,365,244,304,268
2235,15791,44554,365,244,304,268
2235,15791,44558,365,244,304,268
2235,15791,44560,365,244,304,268
2235,15791,44561,365,244,304,268
2235,6218,44550,789,834,160,944
2235,6218,44554,789,834,160,944
2235,6218,44558,789,834,160,944
2235,6218,44560,789,834,160,944
2235,6218,44561,789,834,160,944
2235,13598,44550,489,452,413,572
2235,13598,44554,489,452,413,572
2235,13598,44558,489,452,413,572
2235,13598,44560,489,452,413,572
2235,13598,44561,489,452,413,572
2235,12964,44550,1062,1590,1313,1642
2235,12964,44554,1062,1590,1313,1642
2235,12964,44558,1062,1590,1313,1642
2235,12964,44560,1062,1590,1313,1642
2235,12964,44561,1062,1590,1313,1642
2235,11576,44550,19,284,420,215
2235,11576,44550,356,241,170,211
2235,11576,44550,38,282,173,141
2235,11576,44554,19,284,420,215
2235,11576,44554,356,241,170,211
2235,11576,44554,38,282,173,141
2235,11576,44558,19,284,420,215
2235,11576,44558,356,241,170,211
2235,11576,44558,38,282,173,141
2235,11576,44560,19,284,420,215
2235,11576,44560,356,241,170,211
2235,11576,44560,38,282,173,141
2235,11576,44561,19,284,420,215
2235,11576,44561,356,241,170,211
2235,11576,44561,38,282,173,141
2235,10454,44550,128,274,224,352
2235,10454,44550,436,266,228,432
2235,10454,44554,128,274,224,352
2235,10454,44554,436,266,228,432
2235,10454,44558,128,274,224,352
2235,10454,44558,436,266,228,432
2235,10454,44560,128,274,224,352
2235,10454,44560,436,266,228,432
2235,10454,44561,128,274,224,352
2235,10454,44561,436,266,228,432
2235,10312,44550,1151,1475,1734,1275
2235,10312,44554,1151,1475,1734,1275
2235,10312,44558,1151,1475,1734,1275
2235,10312,44560,1151,1475,1734,1275
2235,10312,44561,1151,1475,1734,1275
2235,330156,44550,381,1420,717,1647
2235,330156,44554,381,1420,717,1647
2235,330156,44558,381,1420,717,1647
2235,330156,44560,381,1420,717,1647
2235,330156,44561,381,1420,717,1647
2235,15429,44550,996,264,594,465
2235,15429,44550,1485,336,555,580
2235,15429,44554,996,264,594,465
2235,15429,44554,1485,336,555,580
2235,15429,44558,996,264,594,465
2235,15429,44558,1485,336,555,580
2235,15429,44560,996,264,594,465
2235,15429,44560,1485,336,555,580
2235,15429,44561,996,264,594,465
2235,15429,44561,1485,336,555,580
2235,15472,44550,1113,1330,1581,1311
2235,15472,44554,1113,1330,1581,1311
2235,15472,44558,1113,1330,1581,1311
2235,15472,44560,1113,1330,1581,1311
2235,15472,44561,1113,1330,1581,1311
2235,17946,44550,7,470,173,292
2235,17946,44554,7,470,173,292
2235,17946,44558,7,470,173,292
2235,17946,44560,7,470,173,292
2235,17946,44561,7,470,173,292
2235,8118,44550,111,921,505,896
2235,8118,44554,111,921,505,896
2235,8118,44558,111,921,505,896
2235,8118,44560,111,921,505,896
2235,8118,44561,111,921,505,896
2235,11057,44550,1373,1780,786,1936
2235,11057,44554,1373,1780,786,1936
2235,11057,44558,1373,1780,786,1936
2235,11057,44560,1373,1780,786,1936
2235,11057,44561,1373,1780,786,1936
2235,12062,44550,0,499,11,568
2235,12062,44554,0,499,11,568
2235,12062,44558,0,499,11,568
2235,12062,44560,0,499,11,568
2235,12062,44561,0,499,11,568
2235,5185,44550,426,256,384,282
2235,5185,44554,426,256,384,282
2235,5185,44558,426,256,384,282
2235,5185,44560,426,256,384,282
2235,5185,44561,426,256,384,282
2235,7319,44550,442,323,345,364
2235,7319,44554,442,323,345,364
2235,7319,44558,442,323,345,364
2235,7319,44560,442,323,345,364
2235,7319,44561,442,323,345,364
2235,5679,44550,312,472,398,503
2235,5679,44554,312,472,398,503
2235,5679,44558,312,472,398,503
2235,5679,44560,312,472,398,503
2235,5679,44561,312,472,398,503
2235,7140,44550,277,1038,425,632
2235,7140,44554,277,1038,425,632
2235,7140,44558,277,1038,425,632
2235,7140,44560,277,1038,425,632
2235,7140,44561,277,1038,425,632
2235,17368,44550,1342,548,332,670
2235,17368,44554,1342,548,332,670
2235,17368,44558,1342,548,332,670
2235,17368,44560,1342,548,332,670
2235,17368,44561,1342,548,332,670
2235,5158,44550,213,748,454,601
2235,5158,44554,213,748,454,601
2235,5158,44558,213,748,454,601
2235,5158,44560,213,748,454,601
2235,5158,44561,213,748,454,601
2235,4351,44550,1866,384,1159,1214
2235,4351,44550,867,223,1213,1045
2235,4351,44554,1866,384,1159,1214
2235,4351,44554,867,223,1213,1045
2235,4351,44558,1866,384,1159,1214
2235,4351,44558,867,223,1213,1045
2235,4351,44560,1866,384,1159,1214
2235,4351,44560,867,223,1213,1045
2235,4351,44561,1866,384,1159,1214
2235,4351,44561,867,223,1213,1045
2235,10656,44550,163,183,135,173
2235,10656,44554,163,183,135,173
2235,10656,44558,163,183,135,173
2235,10656,44560,163,183,135,173
2235,10656,44561,163,183,135,173
2235,98726,44550,261,105,366,141
2235,98726,44554,261,105,366,141
2235,98726,44558,261,105,366,141
2235,98726,44560,261,105,366,141
2235,98726,44561,261,105,366,141
2235,13748,44550,231,193,90,289
2235,13748,44554,231,193,90,289
2235,13748,44558,231,193,90,289
2235,13748,44560,231,193,90,289
2235,13748,44561,231,193,90,289
2235,3636,44550,379,631,1034,645
2235,3636,44554,379,631,1034,645
2235,3636,44558,379,631,1034,645
2235,3636,44560,379,631,1034,645
2235,3636,44561,379,631,1034,645
2235,12447,44550,129,408,250,482
2235,12447,44554,129,408,250,482
2235,12447,44558,129,408,250,482
2235,12447,44560,129,408,250,482
2235,12447,44561,129,408,250,482
2235,98603,44550,144,242,213,189
2235,98603,44554,144,242,213,189
2235,98603,44558,144,242,213,189
2235,98603,44560,144,242,213,189
2235,98603,44561,144,242,213,189
2235,4541,44550,703,572,264,478
2235,4541,44554,703,572,264,478
2235,4541,44558,703,572,264,478
2235,4541,44560,703,572,264,478
2235,4541,44561,703,572,264,478
2235,710,44550,476,513,361,633
2235,710,44554,476,513,361,633
2235,710,44558,476,513,361,633
2235,710,44560,476,513,361,633
2235,710,44561,476,513,361,633
2235,12658,44550,400,293,405,399
2235,12658,44554,400,293,405,399
2235,12658,44558,400,293,405,399
2235,12658,44560,400,293,405,399
2235,12658,44561,400,293,405,399
2235,8816,44550,68,177,127,134
2235,8816,44554,68,177,127,134
2235,8816,44558,68,177,127,134
2235,8816,44560,68,177,127,134
2235,8816,44561,68,177,127,134
2235,329946,44550,150,1209,394,1085
2235,329946,44554,150,1209,394,1085
2235,329946,44558,150,1209,394,1085
2235,329946,44560,150,1209,394,1085
2235,329946,44561,150,1209,394,1085
2235,8779,44550,1757,458,1414,636
2235,8779,44554,1757,458,1414,636
2235,8779,44558,1757,458,1414,636
2235,8779,44560,1757,458,1414,636
2235,8779,44561,1757,458,1414,636
2235,1247,44550,217,350,219,444
2235,1247,44554,217,350,219,444
2235,1247,44558,217,350,219,444
2235,1247,44560,217,350,219,444
2235,1247,44561,217,350,219,444
2235,8369,44550,162,144,257,146
2235,8369,44554,162,144,257,146
2235,8369,44558,162,144,257,146
2235,8369,44560,162,144,257,146
2235,8369,44561,162,144,257,146
2235,8904,44550,889,1461,1477,1573
2235,8904,44554,889,1461,1477,1573
2235,8904,44558,889,1461,1477,1573
2235,8904,44560,889,1461,1477,1573
2235,8904,44561,889,1461,1477,1573
2235,3976,44550,119,60,460,498
2235,3976,44550,460,70,437,139
2235,3976,44554,119,60,460,498
2235,3976,44554,460,70,437,139
2235,3976,44558,119,60,460,498
2235,3976,44558,460,70,437,139
2235,3976,44560,119,60,460,498
2235,3976,44560,460,70,437,139
2235,3976,44561,119,60,460,498
2235,3976,44561,460,70,437,139
2235,13883,44550,285,900,504,542
2235,13883,44554,285,900,504,542
2235,13883,44558,285,900,504,542
2235,13883,44560,285,900,504,542
2235,13883,44561,285,900,504,542
2235,8836,44550,378,1242,722,1155
2235,8836,44554,378,1242,722,1155
2235,8836,44558,378,1242,722,1155
2235,8836,44560,378,1242,722,1155
2235,8836,44561,378,1242,722,1155
2235,16577,44550,410,1144,516,1130
2235,16577,44554,410,1144,516,1130
2235,16577,44558,410,1144,516,1130
2235,16577,44560,410,1144,516,1130
2235,16577,44561,410,1144,516,1130
2235,1845,44550,1168,482,596,556
2235,1845,44554,1168,482,596,556
2235,1845,44558,1168,482,596,556
2235,1845,44560,1168,482,596,556
2235,1845,44561,1168,482,596,556
2235,8287,44550,257,1150,542,1493
2235,8287,44550,1764,986,764,1129
2235,8287,44554,257,1150,542,1493
2235,8287,44554,1764,986,764,1129
2235,8287,44558,257,1150,542,1493
2235,8287,44558,1764,986,764,1129
2235,8287,44560,257,1150,542,1493
2235,8287,44560,1764,986,764,1129
2235,8287,44561,257,1150,542,1493
2235,8287,44561,1764,986,764,1129
2235,6383,44550,19,691,249,559
2235,6383,44554,19,691,249,559
2235,6383,44558,19,691,249,559
2235,6383,44560,19,691,249,559
2235,6383,44561,19,691,249,559
2235,13334,44550,631,3279,1163,2617
2235,13334,44554,631,3279,1163,2617
2235,13334,44558,631,3279,1163,2617
2235,13334,44560,631,3279,1163,2617
2235,13334,44561,631,3279,1163,2617
2235,11955,44550,693,904,658,951
2235,11955,44554,693,904,658,951
2235,11955,44558,693,904,658,951
2235,11955,44560,693,904,658,951
2235,11955,44561,693,904,658,951
2235,11964,44550,764,786,904,474
2235,11964,44554,764,786,904,474
2235,11964,44558,764,786,904,474
2235,11964,44560,764,786,904,474
2235,11964,44561,764,786,904,474
2235,330356,44550,202,240,396,133
2235,330356,44554,202,240,396,133
2235,330356,44558,202,240,396,133
2235,330356,44560,202,240,396,133
2235,330356,44561,202,240,396,133
2235,98609,44550,100,285,555,148
2235,98609,44554,100,285,555,148
2235,98609,44558,100,285,555,148
2235,98609,44560,100,285,555,148
2235,98609,44561,100,285,555,148
2235,7833,44550,36,386,29,617
2235,7833,44554,36,386,29,617
2235,7833,44558,36,386,29,617
2235,7833,44560,36,386,29,617
2235,7833,44561,36,386,29,617
2235,2721,44550,1700,1029,542,1615
2235,2721,44554,1700,1029,542,1615
2235,2721,44558,1700,1029,542,1615
2235,2721,44560,1700,1029,542,1615
2235,2721,44561,1700,1029,542,1615
2235,12995,44550,697,503,811,789
2235,12995,44554,697,503,811,789
2235,12995,44558,697,503,811,789
2235,12995,44560,697,503,811,789
2235,12995,44561,697,503,811,789
2235,8649,44550,22,1140,428,1169
2235,8649,44554,22,1140,428,1169
2235,8649,44558,22,1140,428,1169
2235,8649,44560,22,1140,428,1169
2235,8649,44561,22,1140,428,1169
2235,4955,44550,197,307,211,293
2235,4955,44554,197,307,211,293
2235,4955,44558,197,307,211,293
2235,4955,44560,197,307,211,293
2235,4955,44561,197,307,211,293
2235,12324,44550,385,1067,767,931
2235,12324,44554,385,1067,767,931
2235,12324,44558,385,1067,767,931
2235,12324,44560,385,1067,767,931
2235,12324,44561,385,1067,767,931
2235,3825,44550,781,1102,880,1009
2235,3825,44554,781,1102,880,1009
2235,3825,44558,781,1102,880,1009
2235,3825,44560,781,1102,880,1009
2235,3825,44561,781,1102,880,1009
2235,3121,44550,1214,1508,1021,1236
2235,3121,44554,1214,1508,1021,1236
2235,3121,44558,1214,1508,1021,1236
2235,3121,44560,1214,1508,1021,1236
2235,3121,44561,1214,1508,1021,1236
2235,7820,44550,1209,1416,1900,1597
2235,7820,44554,1209,1416,1900,1597
2235,7820,44558,1209,1416,1900,1597
2235,7820,44560,1209,1416,1900,1597
2235,7820,44561,1209,1416,1900,1597
2235,13650,44550,1589,1184,2125,1124
2235,13650,44554,1589,1184,2125,1124
2235,13650,44558,1589,1184,2125,1124
2235,13650,44560,1589,1184,2125,1124
2235,13650,44561,1589,1184,2125,1124
2235,12157,44550,198,636,378,684
2235,12157,44554,198,636,378,684
2235,12157,44558,198,636,378,684
2235,12157,44560,198,636,378,684
2235,12157,44561,198,636,378,684
2235,4848,44550,314,352,326,391
2235,4848,44554,314,352,326,391
2235,4848,44558,314,352,326,391
2235,4848,44560,314,352,326,391
2235,4848,44561,314,352,326,391
2235,7310,44550,97,553,192,349
2235,7310,44554,97,553,192,349
2235,7310,44558,97,553,192,349
2235,7310,44560,97,553,192,349
2235,7310,44561,97,553,192,349
2235,8406,44550,646,747,631,747
2235,8406,44554,646,747,631,747
2235,8406,44558,646,747,631,747
