id,cons,shop,left,width,top,height
24598,14037,53171,685,775,1060,1265
24598,14037,53172,685,775,1060,1265
24598,14037,53173,685,775,1060,1265
24598,14037,53174,685,775,1060,1265
24598,14037,53175,685,775,1060,1265
49178,9333,84494,252,215,125,342
49178,9333,84495,252,215,125,342
49178,9333,84496,252,215,125,342
49178,9333,84497,252,215,125,342
65565,6873,33555,524,910,646,1936
65565,6873,33558,524,910,646,1936
65565,6873,33560,524,910,646,1936
65565,6873,33561,524,910,646,1936
65565,6873,97833,524,910,646,1936
65565,15671,33555,569,1130,740,1410
65565,15671,33558,569,1130,740,1410
65565,15671,33560,569,1130,740,1410
65565,15671,33561,569,1130,740,1410
65565,15671,97833,569,1130,740,1410
65565,13350,33555,184,1224,916,2298
65565,13350,33558,184,1224,916,2298
65565,13350,33560,184,1224,916,2298
65565,13350,33561,184,1224,916,2298
65565,13350,97833,184,1224,916,2298
65565,9555,33555,294,260,375,840
65565,9555,33558,294,260,375,840
65565,9555,33560,294,260,375,840
65565,9555,33561,294,260,375,840
65565,9555,97833,294,260,375,840
65565,7976,33555,44,474,228,405
65565,7976,33558,44,474,228,405
65565,7976,33560,44,474,228,405
65565,7976,33561,44,474,228,405
65565,7976,97833,44,474,228,405
8224,13156,87392,442,139,141,331
8224,13156,87392,74,223,119,323
8224,13156,87393,442,139,141,331
8224,13156,87393,74,223,119,323
8224,13156,87394,442,139,141,331
8224,13156,87394,74,223,119,323
8224,13156,87395,442,139,141,331
8224,13156,87395,74,223,119,323
32801,12308,46454,646,1050,1218,1807
32801,12308,46455,646,1050,1218,1807
32801,12308,46456,646,1050,1218,1807
32801,12308,46457,646,1050,1218,1807
32801,5991,46454,199,486,501,623
32801,5991,46455,199,486,501,623
32801,5991,46456,199,486,501,623
32801,5991,46457,199,486,501,623
32801,18786,46454,93,669,331,797
32801,18786,46455,93,669,331,797
32801,18786,46456,93,669,331,797
32801,18786,46457,93,669,331,797
32801,7209,46454,120,250,190,387
32801,7209,46455,120,250,190,387
32801,7209,46456,120,250,190,387
32801,7209,46457,120,250,190,387
32801,6324,46454,507,1149,623,1871
32801,6324,46455,507,1149,623,1871
32801,6324,46456,507,1149,623,1871
32801,6324,46457,507,1149,623,1871
32801,16491,46454,127,247,216,346
32801,16491,46454,131.0,265.0,277.0,274.0
32801,16491,46455,127,247,216,346
32801,16491,46455,131.0,265.0,277.0,274.0
32801,16491,46456,127,247,216,346
32801,16491,46456,131.0,265.0,277.0,274.0
32801,16491,46457,127,247,216,346
32801,16491,46457,131.0,265.0,277.0,274.0
32801,98692,46454,137,350,203,669
32801,98692,46455,137,350,203,669
32801,98692,46456,137,350,203,669
32801,98692,46457,137,350,203,669
32801,330166,46454,100,563,212,748
32801,330166,46455,100,563,212,748
32801,330166,46456,100,563,212,748
32801,330166,46457,100,563,212,748
32801,16580,46454,117,602,482,958
32801,16580,46455,117,602,482,958
32801,16580,46456,117,602,482,958
32801,16580,46457,117,602,482,958
32801,18668,46454,74,178,329,165
32801,18668,46454,381,136,330,188
32801,18668,46455,74,178,329,165
32801,18668,46455,381,136,330,188
32801,18668,46456,74,178,329,165
32801,18668,46456,381,136,330,188
32801,18668,46457,74,178,329,165
32801,18668,46457,381,136,330,188
32801,2616,46454,204,265,157,460
32801,2616,46455,204,265,157,460
32801,2616,46456,204,265,157,460
32801,2616,46457,204,265,157,460
32801,9264,46454,594,1254,559,1434
32801,9264,46455,594,1254,559,1434
32801,9264,46456,594,1254,559,1434
32801,9264,46457,594,1254,559,1434
32801,17456,46454,0,531,224,535
32801,17456,46455,0,531,224,535
32801,17456,46456,0,531,224,535
32801,17456,46457,0,531,224,535
32801,18592,46454,85,525,318,813
32801,18592,46455,85,525,318,813
32801,18592,46456,85,525,318,813
32801,18592,46457,85,525,318,813
32801,12685,46454,1438,883,1032,2008
32801,12685,46455,1438,883,1032,2008
32801,12685,46456,1438,883,1032,2008
32801,12685,46457,1438,883,1032,2008
32801,8118,46454,185,815,576,1063
32801,8118,46455,185,815,576,1063
32801,8118,46456,185,815,576,1063
32801,8118,46457,185,815,576,1063
32801,17188,46454,224,3145,1778,3773
32801,17188,46455,224,3145,1778,3773
32801,17188,46456,224,3145,1778,3773
32801,17188,46457,224,3145,1778,3773
32801,285,46454,99,691,558,1134
32801,285,46455,99,691,558,1134
32801,285,46456,99,691,558,1134
32801,285,46457,99,691,558,1134
32801,330197,46454,134,732,370,901
32801,330197,46455,134,732,370,901
32801,330197,46456,134,732,370,901
32801,330197,46457,134,732,370,901
32801,16275,46454,158,397,255,575
32801,16275,46455,158,397,255,575
32801,16275,46456,158,397,255,575
32801,16275,46457,158,397,255,575
32801,6231,46454,585,478,935,1247
32801,6231,46455,585,478,935,1247
32801,6231,46456,585,478,935,1247
32801,6231,46457,585,478,935,1247
32801,16594,46454,102,229,237,382
32801,16594,46455,102,229,237,382
32801,16594,46456,102,229,237,382
32801,16594,46457,102,229,237,382
32801,11696,46454,303,765,708,1073
32801,11696,46455,303,765,708,1073
32801,11696,46456,303,765,708,1073
32801,11696,46457,303,765,708,1073
32801,4374,46454,1843,683,2026,967
32801,4374,46454,108,646,1678,1076
32801,4374,46455,1843,683,2026,967
32801,4374,46455,108,646,1678,1076
32801,4374,46456,1843,683,2026,967
32801,4374,46456,108,646,1678,1076
32801,4374,46457,1843,683,2026,967
32801,4374,46457,108,646,1678,1076
32801,6860,46454,1184,612,1523,1439
32801,6860,46455,1184,612,1523,1439
32801,6860,46456,1184,612,1523,1439
32801,6860,46457,1184,612,1523,1439
32801,2059,46454,814,400,858,669
32801,2059,46455,814,400,858,669
32801,2059,46456,814,400,858,669
32801,2059,46457,814,400,858,669
32801,10507,46454,955,449,775,1044
32801,10507,46455,955,449,775,1044
32801,10507,46456,955,449,775,1044
32801,10507,46457,955,449,775,1044
32801,15795,46454,152,414,539,148
32801,15795,46455,152,414,539,148
32801,15795,46456,152,414,539,148
32801,15795,46457,152,414,539,148
32801,13707,46454,603,340,363,1074
32801,13707,46455,603,340,363,1074
32801,13707,46456,603,340,363,1074
32801,13707,46457,603,340,363,1074
32801,9728,46454,341,256,260,423
32801,9728,46455,341,256,260,423
32801,9728,46456,341,256,260,423
32801,9728,46457,341,256,260,423
32801,18462,46454,208,266,162,510
32801,18462,46455,208,266,162,510
32801,18462,46456,208,266,162,510
32801,18462,46457,208,266,162,510
32801,665,46454,947,1055,1515,1822
32801,665,46455,947,1055,1515,1822
32801,665,46456,947,1055,1515,1822
32801,665,46457,947,1055,1515,1822
32801,14967,46454,237,237,137,341
32801,14967,46455,237,237,137,341
32801,14967,46456,237,237,137,341
32801,14967,46457,237,237,137,341
32801,1257,46454,264,599,329,795
32801,1257,46455,264,599,329,795
32801,1257,46456,264,599,329,795
32801,1257,46457,264,599,329,795
32801,1151,46454,36,365,188,710
32801,1151,46455,36,365,188,710
32801,1151,46456,36,365,188,710
32801,1151,46457,36,365,188,710
32801,9876,46454,242,185,88,317
32801,9876,46455,242,185,88,317
32801,9876,46456,242,185,88,317
32801,9876,46457,242,185,88,317
32801,17300,46454,104,301,250,536
32801,17300,46455,104,301,250,536
32801,17300,46456,104,301,250,536
32801,17300,46457,104,301,250,536
32801,11762,46454,20,268,273,436
32801,11762,46455,20,268,273,436
32801,11762,46456,20,268,273,436
32801,11762,46457,20,268,273,436
32801,330071,46454,233,307,228,441
32801,330071,46455,233,307,228,441
32801,330071,46456,233,307,228,441
32801,330071,46457,233,307,228,441
32801,330139,46454,177,353,220,693
32801,330139,46455,177,353,220,693
32801,330139,46456,177,353,220,693
32801,330139,46457,177,353,220,693
32801,9700,46454,282,454,737,1011
32801,9700,46455,282,454,737,1011
32801,9700,46456,282,454,737,1011
32801,9700,46457,282,454,737,1011
32801,329991,46454,310,436,238,931
32801,329991,46455,310,436,238,931
32801,329991,46456,310,436,238,931
32801,329991,46457,310,436,238,931
32801,7677,46454,5,1066,300,1286
32801,7677,46455,5,1066,300,1286
32801,7677,46456,5,1066,300,1286
32801,7677,46457,5,1066,300,1286
32801,15410,46454,658,436,815,1043
32801,15410,46455,658,436,815,1043
32801,15410,46456,658,436,815,1043
32801,15410,46457,658,436,815,1043
32801,329802,46454,452,289,599,658
32801,329802,46455,452,289,599,658
32801,329802,46456,452,289,599,658
32801,329802,46457,452,289,599,658
32801,17876,46454,118,233,193,298
32801,17876,46455,118,233,193,298
32801,17876,46456,118,233,193,298
32801,17876,46457,118,233,193,298
32801,16236,46454,0,1061,1940,1324
32801,16236,46455,0,1061,1940,1324
32801,16236,46456,0,1061,1940,1324
32801,16236,46457,0,1061,1940,1324
40995,8323,38143,183,159,463,332
40995,8323,38143,196,123,479,317
40995,8323,38144,183,159,463,332
40995,8323,38144,196,123,479,317
40995,8323,38145,183,159,463,332
40995,8323,38145,196,123,479,317
40995,8323,38146,183,159,463,332
40995,8323,38146,196,123,479,317
24612,330356,35015,169,310,391,246
24612,330356,35015,193,270,393,229
24612,330356,35016,169,310,391,246
24612,330356,35016,193,270,393,229
24612,330356,35017,169,310,391,246
24612,330356,35017,193,270,393,229
24612,330356,35018,169,310,391,246
24612,330356,35018,193,270,393,229
24612,330356,35019,169,310,391,246
24612,330356,35019,193,270,393,229
57381,6156,78952,6.0,611.0,144.0,1097.0
57381,6156,78952,17,535,134,1098
57381,6156,78953,6.0,611.0,144.0,1097.0
57381,6156,78953,17,535,134,1098
57381,6156,78954,6.0,611.0,144.0,1097.0
57381,6156,78954,17,535,134,1098
57381,6156,78955,6.0,611.0,144.0,1097.0
57381,6156,78955,17,535,134,1098
57381,6156,78956,6.0,611.0,144.0,1097.0
57381,6156,78956,17,535,134,1098
57381,6156,78957,6.0,611.0,144.0,1097.0
57381,6156,78957,17,535,134,1098
57381,8301,78952,735,590,580,1195
57381,8301,78953,735,590,580,1195
57381,8301,78954,735,590,580,1195
57381,8301,78955,735,590,580,1195
57381,8301,78956,735,590,580,1195
57381,8301,78957,735,590,580,1195
57381,13883,78952,442,545,588,1003
57381,13883,78953,442,545,588,1003
57381,13883,78954,442,545,588,1003
57381,13883,78955,442,545,588,1003
57381,13883,78956,442,545,588,1003
57381,13883,78957,442,545,588,1003
57381,6841,78952,467,713,392,899
57381,6841,78953,467,713,392,899
57381,6841,78954,467,713,392,899
57381,6841,78955,467,713,392,899
57381,6841,78956,467,713,392,899
57381,6841,78957,467,713,392,899
40,15157,23285,279,248,300,444
40,15157,23286,279,248,300,444
40,15157,23287,279,248,300,444
40,15157,23288,279,248,300,444
40,15157,23289,279,248,300,444
40,7866,23285,322,654,695,1125
40,7866,23286,322,654,695,1125
40,7866,23287,322,654,695,1125
40,7866,23288,322,654,695,1125
40,7866,23289,322,654,695,1125
40,11219,23285,480,484,378,750
40,11219,23286,480,484,378,750
40,11219,23287,480,484,378,750
40,11219,23288,480,484,378,750
40,11219,23289,480,484,378,750
40,4099,23285,522,553,557,1442
40,4099,23286,522,553,557,1442
40,4099,23287,522,553,557,1442
40,4099,23288,522,553,557,1442
40,4099,23289,522,553,557,1442
57385,17419,20054,336,618,466,1240
57385,17419,20055,336,618,466,1240
57385,17419,20056,336,618,466,1240
57385,17419,20057,336,618,466,1240
57385,17419,20058,336,618,466,1240
57385,17419,20059,336,618,466,1240
57385,4198,20054,9,538,265,1040
57385,4198,20055,9,538,265,1040
57385,4198,20056,9,538,265,1040
57385,4198,20057,9,538,265,1040
57385,4198,20058,9,538,265,1040
57385,4198,20059,9,538,265,1040
57385,16454,20054,266,274,230,548
57385,16454,20055,266,274,230,548
57385,16454,20056,266,274,230,548
57385,16454,20057,266,274,230,548
57385,16454,20058,266,274,230,548
57385,16454,20059,266,274,230,548
57385,7877,20054,129,426,294,476
57385,7877,20055,129,426,294,476
57385,7877,20056,129,426,294,476
57385,7877,20057,129,426,294,476
57385,7877,20058,129,426,294,476
57385,7877,20059,129,426,294,476
57385,17473,20054,90,228,281,386
57385,17473,20055,90,228,281,386
57385,17473,20056,90,228,281,386
57385,17473,20057,90,228,281,386
57385,17473,20058,90,228,281,386
57385,17473,20059,90,228,281,386
57385,2704,20054,23,749,364,1202
57385,2704,20055,23,749,364,1202
57385,2704,20056,23,749,364,1202
57385,2704,20057,23,749,364,1202
57385,2704,20058,23,749,364,1202
57385,2704,20059,23,749,364,1202
57385,5917,20054,168,422,253,602
57385,5917,20055,168,422,253,602
57385,5917,20056,168,422,253,602
57385,5917,20057,168,422,253,602
57385,5917,20058,168,422,253,602
57385,5917,20059,168,422,253,602
8238,16065,88728,440,832,687,1559
8238,16065,88729,440,832,687,1559
8238,16065,88730,440,832,687,1559
8238,16065,88731,440,832,687,1559
51,14987,32928,512,465,647,900
51,14987,32929,512,465,647,900
51,14987,32930,512,465,647,900
51,14987,32931,512,465,647,900
51,14987,32932,512,465,647,900
51,14987,32934,512,465,647,900
51,6815,32928,238,304,322,496
51,6815,32929,238,304,322,496
51,6815,32930,238,304,322,496
51,6815,32931,238,304,322,496
51,6815,32932,238,304,322,496
51,6815,32934,238,304,322,496
51,8757,32928,185,301,331,436
51,8757,32929,185,301,331,436
51,8757,32930,185,301,331,436
51,8757,32931,185,301,331,436
51,8757,32932,185,301,331,436
51,8757,32934,185,301,331,436
65590,7032,79491,592,523,288,1138
65590,7032,79492,592,523,288,1138
65590,7032,79493,592,523,288,1138
65590,7032,79494,592,523,288,1138
65590,15143,79491,389,810,636,1784
65590,15143,79492,389,810,636,1784
65590,15143,79493,389,810,636,1784
65590,15143,79494,389,810,636,1784
56,15285,58037,93,426,460,330
56,15285,58037,68,475,443,395
56,15285,58038,93,426,460,330
56,15285,58038,68,475,443,395
56,15285,58039,93,426,460,330
56,15285,58039,68,475,443,395
56,15285,58040,93,426,460,330
56,15285,58040,68,475,443,395
41018,10503,44469,1313,1098,1624,1841
41018,10503,44469,1019,1538,1658,1927
41018,10503,44470,1313,1098,1624,1841
41018,10503,44470,1019,1538,1658,1927
41018,10503,44471,1313,1098,1624,1841
41018,10503,44471,1019,1538,1658,1927
41018,10503,44472,1313,1098,1624,1841
41018,10503,44472,1019,1538,1658,1927
57405,98647,98989,681,822,1043,1877
57405,98647,98990,681,822,1043,1877
57405,98647,98991,681,822,1043,1877
57405,98647,98992,681,822,1043,1877
57405,98787,98989,79,241,191,417
57405,98787,98990,79,241,191,417
57405,98787,98991,79,241,191,417
57405,98787,98992,79,241,191,417
49216,330238,36380,623,1615,955,2040
49216,330238,36380,757,1522,1235,1528
49216,330238,36383,623,1615,955,2040
49216,330238,36383,757,1522,1235,1528
49216,330238,36386,623,1615,955,2040
49216,330238,36386,757,1522,1235,1528
49216,330238,36389,623,1615,955,2040
49216,330238,36389,757,1522,1235,1528
49216,329926,36380,798,846,891,1195
49216,329926,36380,746,974,868,1201
49216,329926,36383,798,846,891,1195
49216,329926,36383,746,974,868,1201
49216,329926,36386,798,846,891,1195
49216,329926,36386,746,974,868,1201
49216,329926,36389,798,846,891,1195
49216,329926,36389,746,974,868,1201
68,343,64136,15,259,231,262
68,343,64136,409,158,76,295
68,343,64136,213,2,449,2
68,343,64137,15,259,231,262
68,343,64137,409,158,76,295
68,343,64137,213,2,449,2
68,343,64138,15,259,231,262
68,343,64138,409,158,76,295
68,343,64138,213,2,449,2
68,343,64139,15,259,231,262
68,343,64139,409,158,76,295
68,343,64139,213,2,449,2
68,343,97343,15,259,231,262
68,343,97343,409,158,76,295
68,343,97343,213,2,449,2
57413,2967,45324,254,832,887,1112
57413,2967,45325,254,832,887,1112
57413,2967,45327,254,832,887,1112
57413,2967,45328,254,832,887,1112
32843,363607,364090,631,2182,985,2169
32843,363607,364091,631,2182,985,2169
32843,363607,364092,631,2182,985,2169
32843,363607,364093,631,2182,985,2169
32846,153,63362,1160,641,1003,1508
32846,153,63363,1160,641,1003,1508
32846,153,63364,1160,641,1003,1508
32846,153,63365,1160,641,1003,1508
32846,12414,63362,168,404,354,630
32846,12414,63363,168,404,354,630
32846,12414,63364,168,404,354,630
32846,12414,63365,168,404,354,630
41039,11220,25633,182,166,170,229
41039,11220,25634,182,166,170,229
41039,11220,25635,182,166,170,229
41039,11220,25636,182,166,170,229
41039,11220,25637,182,166,170,229
24655,4822,27425,714,692,492,1428
24655,4822,27426,714,692,492,1428
24655,4822,27427,714,692,492,1428
24655,4822,27428,714,692,492,1428
41044,1121,56342,174,355,197,424
41044,1121,56344,174,355,197,424
41044,1121,56345,174,355,197,424
41044,1121,56346,174,355,197,424
41044,15470,56342,1174,742,1603,1590
41044,15470,56344,1174,742,1603,1590
41044,15470,56345,1174,742,1603,1590
41044,15470,56346,1174,742,1603,1590
8277,11056,45988,1226,1055,1529,2152
8277,11056,45989,1226,1055,1529,2152
8277,11056,45990,1226,1055,1529,2152
8277,11056,45991,1226,1055,1529,2152
8277,11056,45992,1226,1055,1529,2152
32854,330291,60901,437,665,1177,1166
32854,330291,60901,378,764,1008,1359
32854,330291,60902,437,665,1177,1166
32854,330291,60902,378,764,1008,1359
32854,330291,60903,437,665,1177,1166
32854,330291,60903,378,764,1008,1359
32854,330291,60904,437,665,1177,1166
32854,330291,60904,378,764,1008,1359
8279,329968,64499,463,160,72,271
8279,329968,64499,72,191,589,328
8279,329968,64499,412,226,611,339
8279,329968,64499,62,218,622,302
8279,329968,64499,356,285,576,392
8279,329968,64499,435,176,13,353
8279,329968,64499,60,261,1,382
8279,329968,64499,83,240,33,341
8279,329968,64500,463,160,72,271
8279,329968,64500,72,191,589,328
8279,329968,64500,412,226,611,339
8279,329968,64500,62,218,622,302
8279,329968,64500,356,285,576,392
8279,329968,64500,435,176,13,353
8279,329968,64500,60,261,1,382
8279,329968,64500,83,240,33,341
8279,329968,64501,463,160,72,271
8279,329968,64501,72,191,589,328
8279,329968,64501,412,226,611,339
8279,329968,64501,62,218,622,302
8279,329968,64501,356,285,576,392
8279,329968,64501,435,176,13,353
8279,329968,64501,60,261,1,382
8279,329968,64501,83,240,33,341
8279,329968,64502,463,160,72,271
8279,329968,64502,72,191,589,328
8279,329968,64502,412,226,611,339
8279,329968,64502,62,218,622,302
8279,329968,64502,356,285,576,392
8279,329968,64502,435,176,13,353
8279,329968,64502,60,261,1,382
8279,329968,64502,83,240,33,341
57430,11713,85628,935,521,1146,710
57430,11713,85629,935,521,1146,710
57430,11713,85630,935,521,1146,710
57430,11713,85631,935,521,1146,710
32861,10429,45400,119,287,175,617
32861,10429,45401,119,287,175,617
32861,10429,45402,119,287,175,617
32861,10429,45403,119,287,175,617
32861,10429,97991,119,287,175,617
32861,10429,97992,119,287,175,617
24671,330331,332746,329,311,420,540
24671,330331,332746,326,308,377,583
24671,330331,332747,329,311,420,540
24671,330331,332747,326,308,377,583
24671,330331,332748,329,311,420,540
24671,330331,332748,326,308,377,583
24671,330331,332749,329,311,420,540
24671,330331,332749,326,308,377,583
41060,7296,34572,211,761,753,714
41060,7296,34572,180,996,719,1256
41060,7296,34573,211,761,753,714
41060,7296,34573,180,996,719,1256
41060,7296,34575,211,761,753,714
41060,7296,34575,180,996,719,1256
41060,7296,34577,211,761,753,714
41060,7296,34577,180,996,719,1256
41060,330508,34572,592,721,1060,717
41060,330508,34572,680,640,1005,805
41060,330508,34573,592,721,1060,717
41060,330508,34573,680,640,1005,805
41060,330508,34575,592,721,1060,717
41060,330508,34575,680,640,1005,805
41060,330508,34577,592,721,1060,717
41060,330508,34577,680,640,1005,805
8292,750,65832,231,1457,1307,1952
8292,750,65833,231,1457,1307,1952
8292,750,65834,231,1457,1307,1952
8292,750,65835,231,1457,1307,1952
24678,7157,32084,259,629,853,621
24678,7157,32085,259,629,853,621
24678,7157,32086,259,629,853,621
24678,7157,32087,259,629,853,621
24678,18137,32084,833,344,540,811
24678,18137,32085,833,344,540,811
24678,18137,32086,833,344,540,811
24678,18137,32087,833,344,540,811
49255,18556,50193,277,215,291,498
49255,18556,50194,277,215,291,498
49255,18556,50195,277,215,291,498
49255,18556,50196,277,215,291,498
49255,18556,98066,277,215,291,498
49255,18556,98067,277,215,291,498
49255,18556,98068,277,215,291,498
49255,12897,50193,870,1620,1740,2453
49255,12897,50194,870,1620,1740,2453
49255,12897,50195,870,1620,1740,2453
49255,12897,50196,870,1620,1740,2453
49255,12897,98066,870,1620,1740,2453
49255,12897,98067,870,1620,1740,2453
49255,12897,98068,870,1620,1740,2453
32871,2221,45258,85,281,117,280
32871,2221,45259,85,281,117,280
32871,2221,45260,85,281,117,280
32871,2221,45261,85,281,117,280
32871,2221,45262,85,281,117,280
32871,16687,45258,178,812,477,1270
32871,16687,45259,178,812,477,1270
32871,16687,45260,178,812,477,1270
32871,16687,45261,178,812,477,1270
32871,16687,45262,178,812,477,1270
108,17984,43009,158,280,224,418
108,17984,43010,158,280,224,418
108,17984,43011,158,280,224,418
108,17984,43013,158,280,224,418
108,13764,43009,127,402,253,728
108,13764,43010,127,402,253,728
108,13764,43011,127,402,253,728
108,13764,43013,127,402,253,728
41068,4603,24951,309,250,245,591
41068,4603,24952,309,250,245,591
41068,4603,24953,309,250,245,591
41068,4603,24956,309,250,245,591
8303,13396,54402,75,647,1089,1638
8303,13396,54403,75,647,1089,1638
8303,13396,54404,75,647,1089,1638
8303,13396,54405,75,647,1089,1638
8303,13396,54406,75,647,1089,1638
8304,2338,70550,652,927,734,1662
8304,2338,70550,751,1149,845,1772
8304,2338,70551,652,927,734,1662
8304,2338,70551,751,1149,845,1772
8304,2338,70552,652,927,734,1662
8304,2338,70552,751,1149,845,1772
8304,2338,70554,652,927,734,1662
8304,2338,70554,751,1149,845,1772
41073,7069,80698,135,184,105,348
41073,7069,80699,135,184,105,348
41073,7069,80700,135,184,105,348
41073,7069,80701,135,184,105,348
49265,13332,55007,402,717,555,1144
49265,13332,55009,402,717,555,1144
49265,13332,55011,402,717,555,1144
49265,13332,55013,402,717,555,1144
49265,13332,55014,402,717,555,1144
57464,8379,38248,345,342,193,657
57464,8379,38249,345,342,193,657
57464,8379,38250,345,342,193,657
57464,8379,38251,345,342,193,657
57464,11276,38248,0,343,187,640
57464,11276,38249,0,343,187,640
57464,11276,38250,0,343,187,640
57464,11276,38251,0,343,187,640
57464,14365,38248,972,1261,186,1662
57464,14365,38249,972,1261,186,1662
57464,14365,38250,972,1261,186,1662
57464,14365,38251,972,1261,186,1662
57464,17139,38248,1328,739,7,1415
57464,17139,38249,1328,739,7,1415
57464,17139,38250,1328,739,7,1415
57464,17139,38251,1328,739,7,1415
57464,12448,38248,391,402,496,667
57464,12448,38249,391,402,496,667
57464,12448,38250,391,402,496,667
57464,12448,38251,391,402,496,667
24699,9063,40806,335,293,223,614
24699,9063,40809,335,293,223,614
24699,9063,40810,335,293,223,614
24699,9063,40811,335,293,223,614
24706,1345,66826,937,1248,1096,2276
24706,1345,66826,808,1346,1890,1543
24706,1345,66827,937,1248,1096,2276
24706,1345,66827,808,1346,1890,1543
24706,1345,66828,937,1248,1096,2276
24706,1345,66828,808,1346,1890,1543
24706,1345,66829,937,1248,1096,2276
24706,1345,66829,808,1346,1890,1543
24706,4881,66826,460,1217,1108,1858
24706,4881,66826,561,1332,1130,1901
24706,4881,66827,460,1217,1108,1858
24706,4881,66827,561,1332,1130,1901
24706,4881,66828,460,1217,1108,1858
24706,4881,66828,561,1332,1130,1901
24706,4881,66829,460,1217,1108,1858
24706,4881,66829,561,1332,1130,1901
57476,329800,61004,804,525,1043,1114
57476,329800,61005,804,525,1043,1114
57476,329800,61006,804,525,1043,1114
57476,329800,61007,804,525,1043,1114
57476,16121,61004,478,578,386,516
57476,16121,61004,1075,242,151,453
57476,16121,61004,15,422,284,618
57476,16121,61005,478,578,386,516
57476,16121,61005,1075,242,151,453
57476,16121,61005,15,422,284,618
57476,16121,61006,478,578,386,516
57476,16121,61006,1075,242,151,453
57476,16121,61006,15,422,284,618
57476,16121,61007,478,578,386,516
57476,16121,61007,1075,242,151,453
57476,16121,61007,15,422,284,618
41094,9898,43347,224,706,344,1188
41094,9898,43348,224,706,344,1188
41094,9898,43349,224,706,344,1188
41094,9898,43350,224,706,344,1188
41094,9898,43351,224,706,344,1188
41094,15290,43347,339,1504,900,2294
41094,15290,43348,339,1504,900,2294
41094,15290,43349,339,1504,900,2294
41094,15290,43350,339,1504,900,2294
41094,15290,43351,339,1504,900,2294
41096,10325,55221,1046,798,2249,1232
41096,10325,55222,1046,798,2249,1232
41096,10325,55223,1046,798,2249,1232
41096,10325,55224,1046,798,2249,1232
41096,10325,55225,1046,798,2249,1232
41096,14562,55221,278,535,233,871
41096,14562,55222,278,535,233,871
41096,14562,55223,278,535,233,871
41096,14562,55224,278,535,233,871
41096,14562,55225,278,535,233,871
41096,877,55221,552,1620,1129,2552
41096,877,55222,552,1620,1129,2552
41096,877,55223,552,1620,1129,2552
41096,877,55224,552,1620,1129,2552
41096,877,55225,552,1620,1129,2552
41096,5388,55221,415,556,272,938
41096,5388,55222,415,556,272,938
41096,5388,55223,415,556,272,938
41096,5388,55224,415,556,272,938
41096,5388,55225,415,556,272,938
16520,3181,22106,828,1396,391,2765
16520,3181,22106,713,1650,476,2750
16520,3181,22107,828,1396,391,2765
16520,3181,22107,713,1650,476,2750
16520,3181,22108,828,1396,391,2765
16520,3181,22108,713,1650,476,2750
16520,3181,22109,828,1396,391,2765
16520,3181,22109,713,1650,476,2750
