id,left,width,top,height,cons_path,shop_path
1225,426,495,179,275,000000426,000048543
1225,426,495,179,275,000000426,000048544
1225,426,495,179,275,000000426,000048545
1225,426,495,179,275,000000426,000097318
1225,1163,386,758,142,000017154,000048543
1225,1163,386,758,142,000017154,000048544
1225,1163,386,758,142,000017154,000048545
1225,1163,386,758,142,000017154,000097318
1225,643,251,246,116,000010744,000048543
1225,643,251,246,116,000010744,000048544
1225,643,251,246,116,000010744,000048545
1225,643,251,246,116,000010744,000097318
1225,997,293,354,96,000008894,000048543
1225,997,293,354,96,000008894,000048544
1225,997,293,354,96,000008894,000048545
1225,997,293,354,96,000008894,000097318
1225,803,207,395,86,000015334,000048543
1225,803,207,395,86,000015334,000048544
1225,803,207,395,86,000015334,000048545
1225,803,207,395,86,000015334,000097318
1225,464,108,223,48,000000255,000048543
1225,464,108,223,48,000000255,000048544
1225,464,108,223,48,000000255,000048545
1225,464,108,223,48,000000255,000097318
1225,808,262,228,108,000017066,000048543
1225,808,262,228,108,000017066,000048544
1225,808,262,228,108,000017066,000048545
1225,808,262,228,108,000017066,000097318
1225,1714,222,1600,100,000004418,000048543
1225,1714,222,1600,100,000004418,000048544
1225,1714,222,1600,100,000004418,000048545
1225,1714,222,1600,100,000004418,000097318
1225,946,285,328,105,000011518,000048543
1225,946,285,328,105,000011518,000048544
1225,946,285,328,105,000011518,000048545
1225,946,285,328,105,000011518,000097318
1225,522,49,611,101,000001123,000048543
1225,522,49,611,101,000001123,000048544
1225,522,49,611,101,000001123,000048545
1225,522,49,611,101,000001123,000097318
1225,394,200,26,69,000003528,000048543
1225,394,200,26,69,000003528,000048544
1225,394,200,26,69,000003528,000048545
1225,394,200,26,69,000003528,000097318
1225,1270,280,542,164,000008400,000048543
1225,1270,280,542,164,000008400,000048544
1225,1270,280,542,164,000008400,000048545
1225,1270,280,542,164,000008400,000097318
1225,1338,410,351,211,000014861,000048543
1225,1338,410,351,211,000014861,000048544
1225,1338,410,351,211,000014861,000048545
1225,1338,410,351,211,000014861,000097318
1225,835,256,332,63,000000330,000048543
1225,835,256,332,63,000000330,000048544
1225,835,256,332,63,000000330,000048545
1225,835,256,332,63,000000330,000097318
1225,542,105,1556,140,000004312,000048543
1225,542,105,1556,140,000004312,000048544
1225,542,105,1556,140,000004312,000048545
1225,542,105,1556,140,000004312,000097318
1225,741,339,256,133,000018162,000048543
1225,741,339,256,133,000018162,000048544
1225,741,339,256,133,000018162,000048545
1225,741,339,256,133,000018162,000097318
1225,642,387,391,131,000011052,000048543
1225,642,387,391,131,000011052,000048544
1225,642,387,391,131,000011052,000048545
1225,642,387,391,131,000011052,000097318
1225,1091,235,239,118,000015508,000048543
1225,1091,235,239,118,000015508,000048544
1225,1091,235,239,118,000015508,000048545
1225,1091,235,239,118,000015508,000097318
1225,241,66,192,28,000005889,000048543
1225,241,66,192,28,000005889,000048544
1225,241,66,192,28,000005889,000048545
1225,241,66,192,28,000005889,000097318
1225,407,179,190,81,000001567,000048543
1225,407,179,190,81,000001567,000048544
1225,407,179,190,81,000001567,000048545
1225,407,179,190,81,000001567,000097318
1225,469,131,133,79,000013952,000048543
1225,469,131,133,79,000013952,000048544
1225,469,131,133,79,000013952,000048545
1225,469,131,133,79,000013952,000097318
1225,1288,334,455,161,000001876,000048543
1225,1288,334,455,161,000001876,000048544
1225,1288,334,455,161,000001876,000048545
1225,1288,334,455,161,000001876,000097318
1225,1290,444,530,175,000016112,000048543
1225,1290,444,530,175,000016112,000048544
1225,1290,444,530,175,000016112,000048545
1225,1290,444,530,175,000016112,000097318
1225,926,250,380,141,000018376,000048543
1225,926,250,380,141,000018376,000048544
1225,926,250,380,141,000018376,000048545
1225,926,250,380,141,000018376,000097318
1225,428,136,145,55,000004369,000048543
1225,428,136,145,55,000004369,000048544
1225,428,136,145,55,000004369,000048545
1225,428,136,145,55,000004369,000097318
1225,1433,386,398,142,000011897,000048543
1225,1433,386,398,142,000011897,000048544
1225,1433,386,398,142,000011897,000048545
1225,1433,386,398,142,000011897,000097318
1225,1272,373,205,206,000005095,000048543
1225,1272,373,205,206,000005095,000048544
1225,1272,373,205,206,000005095,000048545
1225,1272,373,205,206,000005095,000097318
1225,276,35,105,22,000018052,000048543
1225,276,35,105,22,000018052,000048544
1225,276,35,105,22,000018052,000048545
1225,276,35,105,22,000018052,000097318
1225,1072,257,532,139,000016075,000048543
1225,1072,257,532,139,000016075,000048544
1225,1072,257,532,139,000016075,000048545
1225,1072,257,532,139,000016075,000097318
1225,200,74,361,36,000098654,000048543
1225,200,74,361,36,000098654,000048544
1225,200,74,361,36,000098654,000048545
1225,200,74,361,36,000098654,000097318
1235,175,143,66,48,000014355,000050700
1235,175,143,66,48,000014355,000050701
1235,175,143,66,48,000014355,000050702
1235,175,143,66,48,000014355,000097331
1235,403,237,163,104,000010698,000050700
1235,403,237,163,104,000010698,000050701
1235,403,237,163,104,000010698,000050702
1235,403,237,163,104,000010698,000097331
347,255,113,85,46,000010336,000062067
347,255,113,85,46,000010336,000062068
347,255,113,85,46,000010336,000062069
347,255,113,85,46,000010336,000062077
347,255,113,85,46,000010336,000062079
347,374,55,140,38,000008744,000062067
347,374,55,140,38,000008744,000062068
347,374,55,140,38,000008744,000062069
347,374,55,140,38,000008744,000062077
347,374,55,140,38,000008744,000062079
347,1030,388,618,166,000007835,000062067
347,1030,388,618,166,000007835,000062068
347,1030,388,618,166,000007835,000062069
347,1030,388,618,166,000007835,000062077
347,1030,388,618,166,000007835,000062079
347,310,69,155,30,000015075,000062067
347,310,69,155,30,000015075,000062068
347,310,69,155,30,000015075,000062069
347,310,69,155,30,000015075,000062077
347,310,69,155,30,000015075,000062079
347,55,89,60,45,000000431,000062067
347,55,89,60,45,000000431,000062068
347,55,89,60,45,000000431,000062069
347,55,89,60,45,000000431,000062077
347,55,89,60,45,000000431,000062079
347,182,49,65,25,000008294,000062067
347,182,49,65,25,000008294,000062068
347,182,49,65,25,000008294,000062069
347,182,49,65,25,000008294,000062077
347,182,49,65,25,000008294,000062079
347,291,68,194,25,000016559,000062067
347,291,68,194,25,000016559,000062068
347,291,68,194,25,000016559,000062069
347,291,68,194,25,000016559,000062077
347,291,68,194,25,000016559,000062079
347,308,120,84,78,000015944,000062067
347,308,120,84,78,000015944,000062068
347,308,120,84,78,000015944,000062069
347,308,120,84,78,000015944,000062077
347,308,120,84,78,000015944,000062079
347,318,89,77,34,000017035,000062067
347,318,89,77,34,000017035,000062068
347,318,89,77,34,000017035,000062069
347,318,89,77,34,000017035,000062077
347,318,89,77,34,000017035,000062079
347,245,63,135,40,000015237,000062067
347,245,63,135,40,000015237,000062068
347,245,63,135,40,000015237,000062069
347,245,63,135,40,000015237,000062077
347,245,63,135,40,000015237,000062079
347,121,99,127,39,000014254,000062067
347,121,99,127,39,000014254,000062068
347,121,99,127,39,000014254,000062069
347,121,99,127,39,000014254,000062077
347,121,99,127,39,000014254,000062079
347,407,137,160,96,000005249,000062067
347,407,137,160,96,000005249,000062068
347,407,137,160,96,000005249,000062069
347,407,137,160,96,000005249,000062077
347,407,137,160,96,000005249,000062079
347,251,58,256,24,000016409,000062067
347,251,58,256,24,000016409,000062068
347,251,58,256,24,000016409,000062069
347,251,58,256,24,000016409,000062077
347,251,58,256,24,000016409,000062079
347,324,42,344,22,000003308,000062067
347,324,42,344,22,000003308,000062068
347,324,42,344,22,000003308,000062069
347,324,42,344,22,000003308,000062077
347,324,42,344,22,000003308,000062079
347,188,83,74,36,000002157,000062067
347,188,83,74,36,000002157,000062068
347,188,83,74,36,000002157,000062069
347,188,83,74,36,000002157,000062077
347,188,83,74,36,000002157,000062079
347,261,103,101,52,000000692,000062067
347,261,103,101,52,000000692,000062068
347,261,103,101,52,000000692,000062069
347,261,103,101,52,000000692,000062077
347,261,103,101,52,000000692,000062079
347,1075,290,595,170,000014484,000062067
347,1075,290,595,170,000014484,000062068
347,1075,290,595,170,000014484,000062069
347,1075,290,595,170,000014484,000062077
347,1075,290,595,170,000014484,000062079
347,204,67,54,36,000005512,000062067
347,204,67,54,36,000005512,000062068
347,204,67,54,36,000005512,000062069
347,204,67,54,36,000005512,000062077
347,204,67,54,36,000005512,000062079
347,335,53,142,32,000016074,000062067
347,335,53,142,32,000016074,000062068
347,335,53,142,32,000016074,000062069
347,335,53,142,32,000016074,000062077
347,335,53,142,32,000016074,000062079
347,251,68,111,29,000002312,000062067
347,251,68,111,29,000002312,000062068
347,251,68,111,29,000002312,000062069
347,251,68,111,29,000002312,000062077
347,251,68,111,29,000002312,000062079
347,283,80,48,42,000007749,000062067
347,283,80,48,42,000007749,000062068
347,283,80,48,42,000007749,000062069
347,283,80,48,42,000007749,000062077
347,283,80,48,42,000007749,000062079
347,315,125,308,89,000016007,000062067
347,315,125,308,89,000016007,000062068
347,315,125,308,89,000016007,000062069
347,315,125,308,89,000016007,000062077
347,315,125,308,89,000016007,000062079
347,692,141,92,28,000014399,000062067
347,692,141,92,28,000014399,000062068
347,692,141,92,28,000014399,000062069
347,692,141,92,28,000014399,000062077
347,692,141,92,28,000014399,000062079
347,211,111,96,67,000007442,000062067
347,211,111,96,67,000007442,000062068
347,211,111,96,67,000007442,000062069
347,211,111,96,67,000007442,000062077
347,211,111,96,67,000007442,000062079
347,295,86,74,65,000013306,000062067
347,295,86,74,65,000013306,000062068
347,295,86,74,65,000013306,000062069
347,295,86,74,65,000013306,000062077
347,295,86,74,65,000013306,000062079
347,136,132,234,41,000015754,000062067
347,136,132,234,41,000015754,000062068
347,136,132,234,41,000015754,000062069
347,136,132,234,41,000015754,000062077
347,136,132,234,41,000015754,000062079
347,1209,1072,1468,467,000005034,000062067
347,1209,1072,1468,467,000005034,000062068
347,1209,1072,1468,467,000005034,000062069
347,1209,1072,1468,467,000005034,000062077
347,1209,1072,1468,467,000005034,000062079
347,276,84,106,34,000000724,000062067
347,276,84,106,34,000000724,000062068
347,276,84,106,34,000000724,000062069
347,276,84,106,34,000000724,000062077
347,276,84,106,34,000000724,000062079
347,251,53,231,23,000015245,000062067
347,251,53,231,23,000015245,000062068
347,251,53,231,23,000015245,000062069
347,251,53,231,23,000015245,000062077
347,251,53,231,23,000015245,000062079
347,242,86,78,50,000016616,000062067
347,242,86,78,50,000016616,000062068
347,242,86,78,50,000016616,000062069
347,242,86,78,50,000016616,000062077
347,242,86,78,50,000016616,000062079
347,207,56,168,28,000017167,000062067
347,207,56,168,28,000017167,000062068
347,207,56,168,28,000017167,000062069
347,207,56,168,28,000017167,000062077
347,207,56,168,28,000017167,000062079
347,291,90,130,53,000004531,000062067
347,291,90,130,53,000004531,000062068
347,291,90,130,53,000004531,000062069
347,291,90,130,53,000004531,000062077
347,291,90,130,53,000004531,000062079
347,382,128,87,68,000015660,000062067
347,382,128,87,68,000015660,000062068
347,382,128,87,68,000015660,000062069
347,382,128,87,68,000015660,000062077
347,382,128,87,68,000015660,000062079
347,574,154,515,88,000000339,000062067
347,574,154,515,88,000000339,000062068
347,574,154,515,88,000000339,000062069
347,574,154,515,88,000000339,000062077
347,574,154,515,88,000000339,000062079
347,112,55,247,18,000011242,000062067
347,112,55,247,18,000011242,000062068
347,112,55,247,18,000011242,000062069
347,112,55,247,18,000011242,000062077
347,112,55,247,18,000011242,000062079
347,437,148,4,55,000330213,000062067
347,437,148,4,55,000330213,000062068
347,437,148,4,55,000330213,000062069
347,437,148,4,55,000330213,000062077
347,437,148,4,55,000330213,000062079
347,150,31,108,35,000007790,000062067
347,150,31,108,35,000007790,000062068
347,150,31,108,35,000007790,000062069
347,150,31,108,35,000007790,000062077
347,150,31,108,35,000007790,000062079
347,314,65,95,29,000018287,000062067
347,314,65,95,29,000018287,000062068
347,314,65,95,29,000018287,000062069
347,314,65,95,29,000018287,000062077
347,314,65,95,29,000018287,000062079
347,297,52,232,39,000002519,000062067
347,297,52,232,39,000002519,000062068
347,297,52,232,39,000002519,000062069
347,297,52,232,39,000002519,000062077
347,297,52,232,39,000002519,000062079
347,155,115,107,45,000011430,000062067
347,155,115,107,45,000011430,000062068
347,155,115,107,45,000011430,000062069
347,155,115,107,45,000011430,000062077
347,155,115,107,45,000011430,000062079
347,2951,768,449,472,000005947,000062067
347,2951,768,449,472,000005947,000062068
347,2951,768,449,472,000005947,000062069
347,2951,768,449,472,000005947,000062077
347,2951,768,449,472,000005947,000062079
347,447,103,97,65,000006307,000062067
347,447,103,97,65,000006307,000062068
347,447,103,97,65,000006307,000062069
347,447,103,97,65,000006307,000062077
347,447,103,97,65,000006307,000062079
347,243,97,124,39,000003968,000062067
347,243,97,124,39,000003968,000062068
347,243,97,124,39,000003968,000062069
347,243,97,124,39,000003968,000062077
347,243,97,124,39,000003968,000062079
347,857,268,437,111,000016252,000062067
347,857,268,437,111,000016252,000062068
347,857,268,437,111,000016252,000062069
347,857,268,437,111,000016252,000062077
347,857,268,437,111,000016252,000062079
347,245,72,102,23,000018367,000062067
347,245,72,102,23,000018367,000062068
347,245,72,102,23,000018367,000062069
347,245,72,102,23,000018367,000062077
347,245,72,102,23,000018367,000062079
347,300,108,152,38,000009537,000062067
347,300,108,152,38,000009537,000062068
347,300,108,152,38,000009537,000062069
347,300,108,152,38,000009537,000062077
347,300,108,152,38,000009537,000062079
347,340,13,427,8,000008296,000062067
347,340,13,427,8,000008296,000062068
347,340,13,427,8,000008296,000062069
347,340,13,427,8,000008296,000062077
347,340,13,427,8,000008296,000062079
347,351,96,150,52,000014003,000062067
347,351,96,150,52,000014003,000062068
347,351,96,150,52,000014003,000062069
347,351,96,150,52,000014003,000062077
347,351,96,150,52,000014003,000062079
347,1347,700,1261,303,000011500,000062067
347,1347,700,1261,303,000011500,000062068
347,1347,700,1261,303,000011500,000062069
347,1347,700,1261,303,000011500,000062077
347,1347,700,1261,303,000011500,000062079
347,262,68,131,33,000012136,000062067
347,262,68,131,33,000012136,000062068
347,262,68,131,33,000012136,000062069
347,262,68,131,33,000012136,000062077
347,262,68,131,33,000012136,000062079
347,427,78,182,30,000007403,000062067
347,427,78,182,30,000007403,000062068
347,427,78,182,30,000007403,000062069
347,427,78,182,30,000007403,000062077
347,427,78,182,30,000007403,000062079
347,255,50,284,20,000002517,000062067
347,255,50,284,20,000002517,000062068
347,255,50,284,20,000002517,000062069
347,255,50,284,20,000002517,000062077
347,255,50,284,20,000002517,000062079
347,1422,374,373,179,000017957,000062067
347,373,381,373,210,000017957,000062067
347,2517,436,380,195,000017957,000062067
347,1422,374,373,179,000017957,000062068
347,373,381,373,210,000017957,000062068
347,2517,436,380,195,000017957,000062068
347,1422,374,373,179,000017957,000062069
347,373,381,373,210,000017957,000062069
347,2517,436,380,195,000017957,000062069
347,1422,374,373,179,000017957,000062077
347,373,381,373,210,000017957,000062077
347,2517,436,380,195,000017957,000062077
347,1422,374,373,179,000017957,000062079
347,373,381,373,210,000017957,000062079
347,2517,436,380,195,000017957,000062079
347,285,48,64,29,000006049,000062067
347,285,48,64,29,000006049,000062068
347,285,48,64,29,000006049,000062069
347,285,48,64,29,000006049,000062077
347,285,48,64,29,000006049,000062079
347,221,94,135,53,000011988,000062067
347,221,94,135,53,000011988,000062068
347,221,94,135,53,000011988,000062069
347,221,94,135,53,000011988,000062077
347,221,94,135,53,000011988,000062079
347,327,55,188,28,000003948,000062067
347,327,55,188,28,000003948,000062068
347,327,55,188,28,000003948,000062069
347,327,55,188,28,000003948,000062077
347,327,55,188,28,000003948,000062079
347,200,59,119,38,000004547,000062067
347,200,59,119,38,000004547,000062068
347,200,59,119,38,000004547,000062069
347,200,59,119,38,000004547,000062077
347,200,59,119,38,000004547,000062079
347,185,253,169,126,000002996,000062067
347,185,253,169,126,000002996,000062068
347,185,253,169,126,000002996,000062069
347,185,253,169,126,000002996,000062077
347,185,253,169,126,000002996,000062079
347,358,309,205,153,000005993,000062067
347,358,309,205,153,000005993,000062068
347,358,309,205,153,000005993,000062069
347,358,309,205,153,000005993,000062077
347,358,309,205,153,000005993,000062079
347,634,150,604,98,000016264,000062067
347,634,150,604,98,000016264,000062068
347,634,150,604,98,000016264,000062069
347,634,150,604,98,000016264,000062077
347,634,150,604,98,000016264,000062079
347,920,525,868,280,000012233,000062067
347,920,525,868,280,000012233,000062068
347,920,525,868,280,000012233,000062069
347,920,525,868,280,000012233,000062077
347,920,525,868,280,000012233,000062079
347,234,145,117,56,000002620,000062067
347,234,145,117,56,000002620,000062068
347,234,145,117,56,000002620,000062069
347,234,145,117,56,000002620,000062077
347,234,145,117,56,000002620,000062079
347,312,109,87,69,000000843,000062067
347,312,109,87,69,000000843,000062068
347,312,109,87,69,000000843,000062069
347,312,109,87,69,000000843,000062077
347,312,109,87,69,000000843,000062079
347,280,78,88,48,000002018,000062067
347,280,78,88,48,000002018,000062068
347,280,78,88,48,000002018,000062069
347,280,78,88,48,000002018,000062077
347,280,78,88,48,000002018,000062079
347,340,69,299,132,000002263,000062067
347,340,69,299,132,000002263,000062068
347,340,69,299,132,000002263,000062069
347,340,69,299,132,000002263,000062077
347,340,69,299,132,000002263,000062079
347,453,96,388,92,000016282,000062067
347,453,96,388,92,000016282,000062068
347,453,96,388,92,000016282,000062069
347,453,96,388,92,000016282,000062077
347,453,96,388,92,000016282,000062079
347,230,68,158,50,000008997,000062067
347,230,68,158,50,000008997,000062068
347,230,68,158,50,000008997,000062069
347,230,68,158,50,000008997,000062077
347,230,68,158,50,000008997,000062079
347,328,62,97,28,000330353,000062067
347,328,62,97,28,000330353,000062068
347,328,62,97,28,000330353,000062069
347,328,62,97,28,000330353,000062077
347,328,62,97,28,000330353,000062079
347,346,94,79,73,000014377,000062067
347,346,94,79,73,000014377,000062068
347,346,94,79,73,000014377,000062069
347,346,94,79,73,000014377,000062077
347,346,94,79,73,000014377,000062079
347,165,81,64,29,000010909,000062067
347,165,81,64,29,000010909,000062068
347,165,81,64,29,000010909,000062069
347,165,81,64,29,000010909,000062077
347,165,81,64,29,000010909,000062079
347,294,86,101,59,000329859,000062067
347,294,86,101,59,000329859,000062068
